amp0	transition	omega	date
0.000000	0	0.0	2017-10-02 15:12:11
0.100098	0	1.00098	2017-10-02 15:12:11
0.200195	0	2.00195	2017-10-02 15:12:11
0.299805	0	2.99805	2017-10-02 15:12:11
0.399902	0	3.99902	2017-10-02 15:12:11
0.500000	0	5.0	2017-10-02 15:12:11
0.600098	0	6.00098	2017-10-02 15:12:11
0.700195	0	7.00195	2017-10-02 15:12:11
0.799805	0	7.99805	2017-10-02 15:12:11
0.899902	0	8.99902	2017-10-02 15:12:11
1.000000	0	10.0	2017-10-02 15:12:11
