amp0	transition	omega	date
0.0	0	0.0	19700101-h00m00s00
0.099609375	0	0.000457460347111	2018-01-31 21:11:23.766000
0.19921875	0	0.000914920694223	2018-01-31 21:11:23.766000
0.2001953125	0	0.000919405599586	2018-01-31 21:11:23.766000
0.298828125	0	0.00137238104133	2018-01-31 21:11:23.766000
0.2998046875	0	0.001341314028	2018-01-31 21:20:58.309000
0.39990234375	0	0.00175225435126	2018-01-31 21:29:04.133000
0.5	0	0.00219010629858	2018-01-31 21:36:57.886000
0.60009765625	0	0.00261454156349	2018-01-31 21:44:40.615000
0.7001953125	0	0.00300867490702	2018-01-31 21:52:14.662000
0.7998046875	0	0.00346394348395	2018-01-31 21:59:44.335000
0.89990234375	0	0.00389918501201	2018-01-31 22:07:12.482000
1.0	0	0.00433563273472	2018-01-31 22:14:35.581000
