amp0	transition	omega	date
0.000000	0	0.0	2017-01-02 17:46:51
0.100098	0	0.00076790760074	2017-01-02 17:46:51
0.199951	0	0.00153581520148	2017-01-02 17:46:51
0.300049	0	0.00230372280222	2017-01-02 17:46:51
0.399902	0	0.00307163040296	2017-01-02 17:46:51
0.500000	0	0.0038395380037	2017-01-02 17:46:51
0.600098	0	0.00460744560444	2017-01-02 17:46:51
0.699951	0	0.00537535320518	2017-01-02 17:46:51
0.800049	0	0.00614326080592	2017-01-02 17:46:51
0.899902	0	0.00691116840666	2017-01-02 17:46:51
1.000000	0	0.0076790760074	2017-01-02 17:46:51
