amp0	transition	omega	date
0.0	0	0.0	19700101-h00m00s00
0.099609375	0	0.000117830329012	2019-01-28 08:17:00.770000
0.19921875	0	0.000235660658023	2019-01-28 08:17:00.770000
0.2001953125	0	0.000236815857328	2019-01-28 08:17:00.770000
0.298828125	0	0.000353490987035	2019-01-28 08:17:00.770000
0.2998046875	0	0.00204382058883	2019-01-28 08:34:07.379000
0.39990234375	0	0.00409348037328	2019-01-28 08:52:38.564000
0.5	0	0.00349699755161	2019-01-28 09:08:53.154000
0.60009765625	0	0.00397462550369	2019-01-28 09:20:49.749000
0.7001953125	0	0.0016388513215	2019-01-28 09:37:01.720000
0.7998046875	0	0.00163997242841	2019-01-28 09:57:23.782000
0.89990234375	0	0.0031848459787	2019-01-28 10:13:50.317000
1.0	0	0.00592614264826	2019-01-28 10:27:18.319000
