amp0	transition	omega	date
0.000000	0	0.0	2017-01-03 07:10:46
0.100098	0	0.000521762279444	2017-01-03 07:10:46
0.199951	0	0.00104352455889	2017-01-03 07:10:46
0.300049	0	0.00156528683833	2017-01-03 07:10:46
0.399902	0	0.00208704911778	2017-01-03 07:10:46
0.500000	0	0.00260881139722	2017-01-03 07:10:46
0.600098	0	0.00313057367666	2017-01-03 07:10:46
0.699951	0	0.00365233595611	2017-01-03 07:10:46
0.800049	0	0.00417409823555	2017-01-03 07:10:46
0.899902	0	0.004695860515	2017-01-03 07:10:46
1.000000	0	0.00521762279444	2017-01-03 07:10:46
