20220201-h00m00s14	[10008.26735567     0.00928915     0.64781518  1582.10687473]
20220201-h00m00s36	[7333.43004835    0.00687783    0.62449036 1518.16231403]
20220201-h00m01s04	[6573.8097278     0.01269915    0.59383796 1458.43656857]
20220201-h00m01s23	[7227.15095321    0.00856532    0.67189604 1601.44388513]
20220201-h00m01s45	[6497.04967322    0.0101343     0.6368681  1505.66747507]
20220201-h00m02s13	[3394.17034185    0.01189245    0.60561944 1583.32561466]
20220201-h00m02s41	[4228.87194676    0.01315941    0.61484118 1589.7874667 ]
20220201-h00m03s02	[5941.39387079    0.01010147    0.62538295 1657.83594761]
20220201-h00m03s27	[5729.05899117    0.0068399     0.61869718 1621.68387524]
20220201-h00m03s57	[5109.39033745    0.01361572    0.60091102 1500.73964556]
20220201-h00m04s17	[8166.55537721    0.00709236    0.62869279 1431.87320813]
20220201-h00m04s45	[8142.25584843    0.00690456    0.61355345 1454.63748884]
20220201-h00m05s13	[6540.73264984    0.00773204    0.57908929 1552.74775142]
20220201-h00m05s32	[7650.61072191    0.00799862    0.62751853 1545.96678259]
20220201-h00m05s54	[5300.11092086    0.00950972    0.63593634 1547.87724309]
20220201-h00m06s14	[5004.06208467    0.01115503    0.59889174 1521.66555014]
20220201-h00m06s44	[4218.98927706    0.00933531    0.62227885 1536.14669457]
20220201-h00m07s13	[3084.19294943    0.02363365    0.65562926 1346.65954891]
20220201-h00m07s33	[5487.10165314    0.01332184    0.64396803 1468.28933548]
20220201-h00m08s01	[5179.31205696    0.00789411    0.57042191 1493.23254232]
20220201-h00m08s21	[4871.71727689    0.0117088     0.64414627 1583.30245719]
20220201-h00m09s16	[4671.94414911    0.01536853    0.65019294 1520.49358673]
20220201-h00m09s45	[5144.66661625    0.0103964     0.63302999 1482.99457417]
20220201-h00m10s05	[4380.68249197    0.01218803    0.67020554 1450.50340041]
20220201-h00m10s25	[4719.9298265     0.00881505    0.6253447  1548.37968009]
20220201-h00m10s44	[6374.29904835    0.00757093    0.62157684 1619.85361983]
20220201-h00m11s13	[4721.86905969    0.00965805    0.57545961 1603.91834358]
20220201-h00m11s33	[5529.04318687    0.00924015    0.60575429 1433.04369089]
20220201-h00m11s52	[7058.72438242    0.00847595    0.61806579 1483.75861062]
20220201-h00m12s13	[5159.6003221     0.00800357    0.62783604 1467.13805131]
20220201-h00m12s40	[7170.13623144    0.00504645    0.60153755 1558.45913693]
20220201-h00m13s02	[8723.58643057    0.00528531    0.65404807 1574.72919956]
20220201-h00m13s22	[4573.4811519     0.0110754     0.638322   1645.55743327]
20220201-h00m13s41	[6826.51775256    0.00608941    0.59713858 1623.57468142]
20220201-h00m14s09	[9482.38133189    0.00514915    0.52480621 1599.25616429]
20220201-h00m14s29	[9682.69866362    0.0063004     0.65066158 1531.78171127]
20220201-h00m14s48	[7429.71017416    0.00935345    0.65666492 1501.81367502]
20220201-h00m15s08	[8235.24082963    0.01206111    0.63706688 1413.92905108]
20220201-h00m15s36	[10058.4347719      0.00539773     0.58809412  1510.01840608]
20220201-h00m15s56	[9398.3433382     0.00872667    0.67429128 1535.31397522]
20220201-h00m16s15	[7444.86625248    0.00752138    0.57918511 1660.39250914]
20220201-h00m16s35	[6844.687805      0.01234955    0.67489022 1386.91013573]
20220201-h00m17s08	[5920.87684491    0.01198444    0.67386894 1474.72163744]
20220201-h00m17s27	[8606.14378767    0.00800701    0.64637562 1525.79784988]
20220201-h00m17s47	[7362.12457464    0.00597129    0.68088759 1652.55223692]
20220201-h00m18s15	[6041.08782488    0.00941971    0.56082602 1575.46983674]
20220201-h00m18s38	[5271.01873542    0.01517603    0.64613629 1440.11160028]
20220201-h00m18s57	[5515.0922252     0.01037079    0.63353331 1616.53392625]
20220201-h00m19s25	[7398.78850536    0.00626305    0.5409013  1583.69690127]
20220201-h00m19s50	[6898.45167794    0.01299845    0.66279394 1422.45256038]
20220201-h00m20s09	[9823.31750509    0.00904745    0.64904592 1614.32403126]
20220201-h00m20s42	[4180.62960161    0.01471912    0.6447596  1548.99859298]
20220201-h00m21s04	[5984.67478355    0.01162868    0.672139   1417.24709227]
20220201-h00m21s23	[6841.48631481    0.00780307    0.60961873 1524.65658428]
20220201-h00m22s01	[8599.79425338    0.00819719    0.66991135 1446.24065407]
20220201-h00m22s21	[8834.90977757    0.00568417    0.61413658 1605.90973522]
20220201-h00m22s43	[4743.25322548    0.00965436    0.67299396 1495.51394889]
20220201-h00m23s11	[10918.48767162     0.00759658     0.56753029  1470.36541726]
20220201-h00m23s30	[11414.14881719     0.00657297     0.6382796   1684.870137  ]
20220201-h00m23s51	[7774.84435235    0.01003554    0.6460975  1591.33565149]
20220201-h00m24s10	[7718.16434752    0.00860274    0.67790909 1595.96526046]
