20221102-h08m37s27	[5763.99160339    0.00781876   -1.0031547   474.74106027]
20221102-h08m51s11	[5763.99160339    0.00781876   -1.0031547   474.74106027]
20221102-h09m00s52	[5763.99160339    0.00781876   -1.0031547   474.74106027]
20221102-h09m38s08	[5763.99160339    0.00781876   -1.0031547   474.74106027]
20221102-h09m43s32	[5763.99160339    0.00781876   -1.0031547   474.74106027]
20221102-h09m56s06	[5763.99160339    0.00781876   -1.0031547   474.74106027]
20221102-h10m09s02	[5763.99160339    0.00781876   -1.0031547   474.74106027]
20221102-h10m12s07	[5763.99160339    0.00781876   -1.0031547   474.74106027]
20221102-h10m14s42	[5763.99160339    0.00781876   -1.0031547   474.74106027]
20221102-h10m18s17	[5763.99160339    0.00781876   -1.0031547   474.74106027]
20221102-h10m22s34	[5763.99160339    0.00781876   -1.0031547   474.74106027]
20221102-h10m54s48	[5763.99160339    0.00781876   -1.0031547   474.74106027]
20221102-h10m55s49	[5763.99160339    0.00781876   -1.0031547   474.74106027]
20221102-h11m05s06	[5763.99160339    0.00781876   -1.0031547   474.74106027]
20221102-h11m06s34	[5763.99160339    0.00781876   -1.0031547   474.74106027]
20221102-h13m02s19	[5763.99160339    0.00781876   -1.0031547   474.74106027]
20221102-h13m03s41	[5763.99160339    0.00781876   -1.0031547   474.74106027]
20221102-h13m06s50	[5763.99160339    0.00781876   -1.0031547   474.74106027]
20221102-h13m08s09	[5763.99160339    0.00781876   -1.0031547   474.74106027]
20221102-h13m16s47	[5763.99160339    0.00781876   -1.0031547   474.74106027]
20221102-h13m18s02	[5763.99160339    0.00781876   -1.0031547   474.74106027]
20221102-h13m21s52	[5763.99160339    0.00781876   -1.0031547   474.74106027]
20221102-h13m24s29	[5763.99160339    0.00781876   -1.0031547   474.74106027]
20221102-h13m26s36	[5763.99160339    0.00781876   -1.0031547   474.74106027]
20221102-h13m53s41	[5763.99160339    0.00781876   -1.0031547   474.74106027]
20221102-h14m00s49	[5763.99160339    0.00781876   -1.0031547   474.74106027]
20221102-h14m15s02	[5763.99160339    0.00781876   -1.0031547   474.74106027]
20221102-h14m17s53	[5763.99160339    0.00781876   -1.0031547   474.74106027]
20221102-h14m22s25	[5763.99160339    0.00781876   -1.0031547   474.74106027]
20221102-h14m48s47	[5763.99160339    0.00781876   -1.0031547   474.74106027]
20221102-h14m50s49	[5763.99160339    0.00781876   -1.0031547   474.74106027]
20221102-h14m57s10	[5763.99160339    0.00781876   -1.0031547   474.74106027]
20221102-h14m59s24	[5763.99160339    0.00781876   -1.0031547   474.74106027]
20221102-h15m10s20	[5763.99160339    0.00781876   -1.0031547   474.74106027]
20221102-h16m45s46	[5763.99160339    0.00781876   -1.0031547   474.74106027]
20221102-h16m50s59	[5763.99160339    0.00781876   -1.0031547   474.74106027]
20221102-h17m03s50	[5763.99160339    0.00781876   -1.0031547   474.74106027]
20221102-h17m05s10	[5763.99160339    0.00781876   -1.0031547   474.74106027]
20221103-h13m32s54	[5763.99160339    0.00781876   -1.0031547   474.74106027]
20221103-h13m39s14	[5763.99160339    0.00781876   -1.0031547   474.74106027]
20221103-h13m43s09	[5763.99160339    0.00781876   -1.0031547   474.74106027]
20221103-h13m55s31	[5763.99160339    0.00781876   -1.0031547   474.74106027]
20221103-h14m01s45	[5763.99160339    0.00781876   -1.0031547   474.74106027]
20221103-h14m02s19	[5763.99160339    0.00781876   -1.0031547   474.74106027]
20221103-h14m12s51	[5763.99160339    0.00781876   -1.0031547   474.74106027]
20221103-h14m16s48	[5763.99160339    0.00781876   -1.0031547   474.74106027]
20221103-h16m05s52	[5763.99160339    0.00781876   -1.0031547   474.74106027]
20221104-h08m35s20	[5763.99160339    0.00781876   -1.0031547   474.74106027]
