amp0	transition	omega	date
0.000000	0	0.0	2017-09-20 16:12:59
0.100098	0	0.150147	2017-09-20 16:12:59
0.200195	0	0.3002925	2017-09-20 16:12:59
0.299805	0	0.4497075	2017-09-20 16:12:59
0.399902	0	0.599853	2017-09-20 16:12:59
0.500000	0	0.75	2017-09-20 16:12:59
0.600098	0	0.900147	2017-09-20 16:12:59
0.700195	0	1.0502925	2017-09-20 16:12:59
0.799805	0	1.1997075	2017-09-20 16:12:59
0.899902	0	1.349853	2017-09-20 16:12:59
1.000000	0	1.5	2017-09-20 16:12:59
