amp0	transition	omega	date
0.000000	0	0.0	2017-09-20 16:13:34
0.100098	0	0.050049	2017-09-20 16:13:34
0.200195	0	0.1000975	2017-09-20 16:13:34
0.299805	0	0.1499025	2017-09-20 16:13:34
0.399902	0	0.199951	2017-09-20 16:13:34
0.500000	0	0.25	2017-09-20 16:13:34
0.600098	0	0.300049	2017-09-20 16:13:34
0.700195	0	0.3500975	2017-09-20 16:13:34
0.799805	0	0.3999025	2017-09-20 16:13:34
0.899902	0	0.449951	2017-09-20 16:13:34
1.000000	0	0.5	2017-09-20 16:13:34
