20150505-h15m00s13	2869.46096361
20150505-h15m00s30	2869.42325012
20150505-h15m01s15	2869.42172724
20150505-h15m03s13	2869.42587841
20150505-h15m05s16	2869.42547925
20150505-h15m07s14	2869.4238928
20150505-h15m08s49	2870.3219236
20150505-h15m09s05	2870.30085218
20150505-h15m09s22	2870.30389615
20150505-h15m13s09	2870.30381017
20150505-h15m13s55	2870.30273022
20150505-h15m15s52	2870.29942303
20150505-h15m17s54	2870.29905931
20150505-h15m19s52	2870.29809233
20150505-h15m21s54	2870.29836619
20150505-h15m23s51	2870.30224902
20150505-h15m25s54	2870.29806222
20150505-h15m27s52	2870.29906037
20150505-h15m29s55	2870.29987979
20150505-h15m31s52	2870.30004626
20150505-h15m33s55	2870.29929081
20150505-h15m35s52	2870.29662849
20150505-h15m37s55	2870.29640263
20150505-h15m39s52	2870.29787751
20150505-h15m41s55	2870.29966978
20150505-h15m43s54	2870.29751418
20150505-h15m45s56	2870.29978472
20150505-h15m47s53	2870.29936328
20150505-h15m49s58	2870.29520185
20150505-h15m51s55	2870.29948551
20150505-h15m53s58	2870.29539482
20150505-h15m55s57	2870.29664922
20150505-h15m57s59	2870.29568115
20150505-h15m59s57	2870.2970027
20150505-h16m02s01	2870.2962294
20150505-h16m03s58	2870.2958667
20150505-h16m06s00	2870.29365006
20150505-h16m07s59	2870.29749284
20150505-h16m10s01	2870.2925514
20150505-h16m11s58	2870.29658422
20150505-h16m14s02	2870.29448951
20150505-h16m15s59	2870.29830903
20150505-h16m18s02	2870.29921554
20150505-h16m20s01	2870.29519167
20150505-h16m22s03	2870.29791589
20150505-h16m24s00	2870.29832674
20150505-h16m26s02	2870.29334337
20150505-h16m28s02	2870.29706477
20150505-h16m30s04	2870.29763573
20150505-h16m32s02	2870.29981497
20150505-h16m34s06	2870.29759121
20150505-h16m36s04	2870.29607962
20150505-h16m38s07	2870.2960189
20150505-h16m40s06	2870.29423172
20150505-h16m42s09	2870.29581278
20150505-h16m44s07	2870.2967845
20150505-h16m46s10	2870.29443665
20150505-h16m48s09	2870.29491574
