amp0	transition	omega	date
0.000000	0	0.0	2016-12-02 10:37:57
0.100098	0	0.5	2016-12-02 10:37:57
0.199951	0	1.0	2016-12-02 10:37:57
0.300049	0	1.5	2016-12-02 10:37:57
0.399902	0	2.0	2016-12-02 10:37:57
0.500000	0	2.5	2016-12-02 10:37:57
0.600098	0	3.0	2016-12-02 10:37:57
0.699951	0	3.5	2016-12-02 10:37:57
0.800049	0	4.0	2016-12-02 10:37:57
0.899902	0	4.5	2016-12-02 10:37:57
1.000000	0	5.0	2016-12-02 10:37:57
