20220401-h12m48s17	(8.246680715673207, 1.4359967824885795, 38975.77576796101)
20220405-h10m23s22	(8.246680715673207, 1.4359967824885795, 38975.77576796101)
20220405-h10m24s21	(8.246680715673207, 1.4359967824885795, 38975.77576796101)
20220405-h12m50s30	(8.246680715673207, 1.4359967824885795, 38975.77576796101)
20220407-h14m32s50	(8.246680715673207, 1.4359967824885795, 38975.77576796101)
20220407-h20m20s21	(8.246680715673207, 1.4359967824885795, 38975.77576796101)
20220408-h15m59s47	(8.246680715673207, 1.4359967824885795, 38975.77576796101)
20220414-h10m46s29	(8.246680715673207, 1.4359967824885795, 38975.77576796101)
20220414-h10m51s50	(8.246680715673207, 1.4359967824885795, 38975.77576796101)
20220414-h11m05s59	(8.246680715673207, 1.4359967824885795, 38975.77576796101)
20220415-h22m24s52	(8.246680715673207, 1.4359967824885795, 38975.77576796101)
