20221102-h08m37s27	(8.246680715673207, 1.4359967824885795, 38975.77576796101)
20221102-h08m51s11	(8.246680715673207, 1.4359967824885795, 38975.77576796101)
20221102-h09m00s53	(8.246680715673207, 1.4359967824885795, 38975.77576796101)
20221102-h09m38s08	(8.246680715673207, 1.4359967824885795, 38975.77576796101)
20221102-h09m43s32	(8.246680715673207, 1.4359967824885795, 38975.77576796101)
20221102-h09m56s06	(8.246680715673207, 1.4359967824885795, 38975.77576796101)
20221102-h10m09s02	(8.246680715673207, 1.4359967824885795, 38975.77576796101)
20221102-h10m12s07	(8.246680715673207, 1.4359967824885795, 38975.77576796101)
20221102-h10m14s42	(8.246680715673207, 1.4359967824885795, 38975.77576796101)
20221102-h10m18s17	(8.246680715673207, 1.4359967824885795, 38975.77576796101)
20221102-h10m22s34	(8.246680715673207, 1.4359967824885795, 38975.77576796101)
20221102-h10m54s48	(8.246680715673207, 1.4359967824885795, 38975.77576796101)
20221102-h10m55s49	(8.246680715673207, 1.4359967824885795, 38975.77576796101)
20221102-h11m05s06	(8.246680715673207, 1.4359967824885795, 38975.77576796101)
20221102-h11m06s34	(8.246680715673207, 1.4359967824885795, 38975.77576796101)
20221102-h13m02s19	(8.246680715673207, 1.4359967824885795, 38975.77576796101)
20221102-h13m03s41	(8.246680715673207, 1.4359967824885795, 38975.77576796101)
20221102-h13m06s50	(8.246680715673207, 1.4359967824885795, 38975.77576796101)
20221102-h13m08s09	(8.246680715673207, 1.4359967824885795, 38975.77576796101)
20221102-h13m16s47	(8.246680715673207, 1.4359967824885795, 38975.77576796101)
20221102-h13m18s02	(8.246680715673207, 1.4359967824885795, 38975.77576796101)
20221102-h13m21s52	(8.246680715673207, 1.4359967824885795, 38975.77576796101)
20221102-h13m24s29	(8.246680715673207, 1.4359967824885795, 38975.77576796101)
20221102-h13m26s36	(8.246680715673207, 1.4359967824885795, 38975.77576796101)
20221102-h13m53s41	(8.246680715673207, 1.4359967824885795, 38975.77576796101)
20221102-h14m00s49	(8.246680715673207, 1.4359967824885795, 38975.77576796101)
20221102-h14m15s02	(8.246680715673207, 1.4359967824885795, 38975.77576796101)
20221102-h14m17s53	(8.246680715673207, 1.4359967824885795, 38975.77576796101)
20221102-h14m22s25	(8.246680715673207, 1.4359967824885795, 38975.77576796101)
20221102-h14m48s47	(8.246680715673207, 1.4359967824885795, 38975.77576796101)
20221102-h14m50s49	(8.246680715673207, 1.4359967824885795, 38975.77576796101)
20221102-h14m57s10	(8.246680715673207, 1.4359967824885795, 38975.77576796101)
20221102-h14m59s24	(8.246680715673207, 1.4359967824885795, 38975.77576796101)
20221102-h15m10s20	(8.246680715673207, 1.4359967824885795, 38975.77576796101)
20221102-h16m45s46	(8.246680715673207, 1.4359967824885795, 38975.77576796101)
20221102-h16m50s59	(8.246680715673207, 1.4359967824885795, 38975.77576796101)
20221102-h17m03s50	(8.246680715673207, 1.4359967824885795, 38975.77576796101)
20221102-h17m05s10	(8.246680715673207, 1.4359967824885795, 38975.77576796101)
20221103-h13m32s54	(8.246680715673207, 1.4359967824885795, 38975.77576796101)
20221103-h13m39s14	(8.246680715673207, 1.4359967824885795, 38975.77576796101)
20221103-h13m43s09	(8.246680715673207, 1.4359967824885795, 38975.77576796101)
20221103-h13m55s31	(8.246680715673207, 1.4359967824885795, 38975.77576796101)
20221103-h14m01s45	(8.246680715673207, 1.4359967824885795, 38975.77576796101)
20221103-h14m02s19	(8.246680715673207, 1.4359967824885795, 38975.77576796101)
20221103-h14m12s51	(8.246680715673207, 1.4359967824885795, 38975.77576796101)
20221103-h14m16s48	(8.246680715673207, 1.4359967824885795, 38975.77576796101)
20221103-h16m05s52	(8.246680715673207, 1.4359967824885795, 38975.77576796101)
20221104-h08m35s20	(8.246680715673207, 1.4359967824885795, 38975.77576796101)
20221107-h11m08s51	(8.246680715673207, 1.4359967824885795, 38975.77576796101)
20221107-h12m39s09	(8.246680715673207, 1.4359967824885795, 38975.77576796101)
20221107-h12m42s18	(8.246680715673207, 1.4359967824885795, 38975.77576796101)
20221107-h13m13s49	(8.246680715673207, 1.4359967824885795, 38975.77576796101)
20221107-h13m27s06	(8.246680715673207, 1.4359967824885795, 38975.77576796101)
20221107-h13m37s13	(8.246680715673207, 1.4359967824885795, 38975.77576796101)
20221107-h13m50s03	(8.246680715673207, 1.4359967824885795, 38975.77576796101)
20221107-h14m17s38	(8.246680715673207, 1.4359967824885795, 38975.77576796101)
20221107-h14m18s02	(8.246680715673207, 1.4359967824885795, 38975.77576796101)
20221107-h14m26s23	(8.246680715673207, 1.4359967824885795, 38975.77576796101)
20221107-h14m50s20	(8.246680715673207, 1.4359967824885795, 38975.77576796101)
20221107-h15m32s56	(8.246680715673207, 1.4359967824885795, 38975.77576796101)
20221107-h15m44s33	(8.246680715673207, 1.4359967824885795, 38975.77576796101)
20221107-h16m33s44	(8.246680715673207, 1.4359967824885795, 38975.77576796101)
