20220610-h15m20s15	(8.246680715673207, 1.4359967824885795, 38975.77576796101)
20220610-h15m31s24	(8.246680715673207, 1.4359967824885795, 38975.77576796101)
20220610-h15m33s56	(8.246680715673207, 1.4359967824885795, 38975.77576796101)
20220610-h15m36s11	(8.246680715673207, 1.4359967824885795, 38975.77576796101)
20220610-h15m38s27	(8.246680715673207, 1.4359967824885795, 38975.77576796101)
20220610-h15m41s14	(8.246680715673207, 1.4359967824885795, 38975.77576796101)
20220610-h15m49s32	(8.246680715673207, 1.4359967824885795, 38975.77576796101)
20220610-h15m54s58	(8.246680715673207, 1.4359967824885795, 38975.77576796101)
20220610-h15m57s36	(8.246680715673207, 1.4359967824885795, 38975.77576796101)
20220610-h15m59s09	(8.246680715673207, 1.4359967824885795, 38975.77576796101)
20220610-h16m00s50	(8.246680715673207, 1.4359967824885795, 38975.77576796101)
20220610-h16m09s10	(8.246680715673207, 1.4359967824885795, 38975.77576796101)
20220610-h16m10s07	(8.246680715673207, 1.4359967824885795, 38975.77576796101)
20220610-h16m22s52	(8.246680715673207, 1.4359967824885795, 38975.77576796101)
20220610-h16m25s10	(8.246680715673207, 1.4359967824885795, 38975.77576796101)
20220624-h14m44s11	(8.246680715673207, 1.4359967824885795, 38975.77576796101)
20220624-h15m02s35	(8.246680715673207, 1.4359967824885795, 38975.77576796101)
20220624-h16m34s08	(8.246680715673207, 1.4359967824885795, 38975.77576796101)
20220624-h16m36s19	(8.246680715673207, 1.4359967824885795, 38975.77576796101)
20220624-h16m39s42	(8.246680715673207, 1.4359967824885795, 38975.77576796101)
20220624-h16m43s17	(8.246680715673207, 1.4359967824885795, 38975.77576796101)
