amp0	transition	omega	date
0.0	0	0.0	19700101-h00m00s00
0.2	0	0.00333439213929	20180115-h21m36s38
0.25	0	0.00415219019158	20180115-h21m39s36
0.3	0	0.00500218203466	20180115-h21m42s19
0.35	0	0.00583502777581	20180115-h21m45s10
0.4	0	0.00661897507299	20180115-h21m47s49
0.45	0	0.0074840535241	20180115-h21m50s36
0.5	0	0.0082857754841	20180115-h21m53s13
0.55	0	0.00905836643051	20180115-h22m05s56
0.6	0	0.00997716396154	20180115-h22m08s32
0.65	0	0.0106990084579	20180115-h22m11s18
0.7	0	0.0114581560574	20180115-h22m13s52
0.75	0	0.0123725234984	20180115-h22m16s39
0.8	0	0.0130555472706	20180115-h22m19s15
0.85	0	0.0139794219171	20180115-h22m22s02
0.9	0	0.0148569813304	20180115-h22m24s38
0.95	0	0.0155366336365	20180115-h22m27s26
1.0	0	0.0163726184219	20180115-h22m30s01
