amp0	transition	omega	date
0.0	0	0.0	19700101-h00m00s00
0.099609375	0	0.00165887391878	2018-01-30 18:09:37.211000
0.19921875	0	0.00331774783756	2018-01-30 18:09:37.211000
0.2001953125	0	0.00333401130735	2018-01-30 18:09:37.211000
0.298828125	0	0.00497662175634	2018-01-30 18:09:37.211000
0.2998046875	0	0.00497945649696	2018-01-30 18:24:32.145000
0.39990234375	0	0.00661653487067	2018-01-30 18:39:24.170000
0.5	0	0.00826838912921	2018-01-30 18:54:11.308000
0.60009765625	0	0.0099113627297	2018-01-30 19:08:57.058000
0.7001953125	0	0.011511702148	2018-01-30 19:23:38.841000
0.7998046875	0	0.0131117089634	2018-01-30 19:38:19.692000
0.89990234375	0	0.01476332194	2018-01-30 19:52:58.627000
1.0	0	0.016385011191	2018-01-30 20:07:36.559000
