amp0	transition	omega	date
0.0	0	0.0	19700101-h00m00s00
0.02	0	0.000352562369549	20170814-h21m48s13
0.04	0	0.000709506076701	20170814-h22m07s02
0.06	0	0.00107603975972	20170814-h22m24s50
0.08	0	0.00143863414392	19700101-h00m00s00
0.1	0	0.00178284352278	20170814-h19m40s00
0.2	0	0.00358303366213	20170814-h19m51s45
0.3	0	0.00539113289385	20170814-h20m03s24
0.4	0	0.00715835237139	20170814-h20m15s05
0.5	0	0.00897249511232	20170814-h20m26s49
0.6	0	0.0107333349593	20170814-h20m38s37
0.7	0	0.0124599373519	20170814-h20m50s32
0.8	0	0.0141631233332	20170814-h21m02s34
0.9	0	0.0159364075956	20170814-h21m14s42
1.0	0	0.0177065598441	20170814-h21m26s56
