amp0	transition	omega	date
0.0	0	0.0	19700101-h00m00s00
0.099609375	0	0.00240568614945	2018-02-27 21:57:37.225000
0.19921875	0	0.00481137229889	2018-02-27 21:57:37.225000
0.2001953125	0	0.00483495745722	2018-02-27 21:57:37.225000
0.298828125	0	0.00721705844834	2018-02-27 21:57:37.225000
0.2998046875	0	0.00731553800195	2018-02-27 22:00:44.703000
0.39990234375	0	0.00977418443855	2018-02-27 22:03:50.802000
0.5	0	0.0122123137862	2018-02-27 22:06:54.585000
0.60009765625	0	0.0147913137617	2018-02-27 22:10:00.447000
0.7001953125	0	0.0169063734571	2018-02-27 22:13:06.239000
0.7998046875	0	0.0194917564417	2018-02-27 22:16:11.360000
0.89990234375	0	0.0215557377829	2018-02-27 22:19:17.140000
1.0	0	0.0244672583059	2018-02-27 22:22:23.770000
