amp0	transition	omega	date
0.000000	0	0.000000	2016-09-24 21:45:04
0.050049	0	0.001552	2016-09-24 21:53:36
0.100098	0	0.003127	2016-09-24 22:01:54
0.149902	0	0.004643	2016-09-24 22:10:07
0.199951	0	0.006216	2016-09-24 22:18:18
0.300049	0	0.009349	2016-09-24 22:26:24
0.399902	0	0.012279	2016-09-24 22:34:32
0.500000	0	0.015375	2016-09-24 22:42:38
0.600098	0	0.018170	2016-09-24 22:50:43
0.699951	0	0.020751	2016-09-24 22:58:50
0.800049	0	0.022241	2016-09-24 23:06:56
0.850098	0	0.022896	2016-09-24 23:15:03
0.899902	0	0.023515	2016-09-24 23:23:09
0.949951	0	0.023887	2016-09-24 23:31:16
1.000000	0	0.024329	2016-09-24 23:39:23
