amp0	transition	omega	date
0.000000	0	0.000000	2016-11-29 18:40:54
0.035645	0	0.001037	2016-11-29 18:40:54
0.071533	0	0.002080	2016-11-29 18:40:54
0.107178	0	0.003117	2016-11-29 18:40:54
0.142822	0	0.004154	2016-11-29 18:40:54
0.178467	0	0.005190	2016-11-29 18:40:54
0.214355	0	0.006234	2016-11-29 18:40:54
0.250000	0	0.007271	2016-11-29 18:40:54
0.285645	0	0.008307	2016-11-29 18:40:54
0.321533	0	0.009351	2016-11-29 18:40:54
0.357178	0	0.010387	2016-11-29 18:40:54
0.392822	0	0.011424	2016-11-29 18:40:54
0.428467	0	0.012461	2016-11-29 18:40:54
0.464355	0	0.013504	2016-11-29 18:40:54
0.500000	0	0.014541	2016-11-29 18:40:54
0.600098	0	0.017327	2016-11-29 19:11:04
0.699951	0	0.020212	2016-11-29 19:41:16
0.800049	0	0.021777	2016-11-29 20:11:28
0.899902	0	0.023125	2016-11-29 20:41:41
1.000000	0	0.023852	2016-11-29 21:01:49
