amp0	transition	omega	date
0.000000	0	0.0	2016-07-25 18:18:31
0.100098	0	0.0271391417078	2016-07-25 18:18:31
0.199951	0	0.0542782834155	2016-07-25 18:18:31
0.300049	0	0.0814174251233	2016-07-25 18:18:31
0.399902	0	0.108556566831	2016-07-25 18:18:31
0.500000	0	0.135695708539	2016-07-25 18:18:31
0.600098	0	0.162834850247	2016-07-25 18:18:31
0.699951	0	0.189973991954	2016-07-25 18:18:31
0.800049	0	0.217113133662	2016-07-25 18:18:31
0.899902	0	0.24425227537	2016-07-25 18:18:31
1.000000	0	0.271391417078	2016-07-25 18:18:31
