amp0	transition	omega	date
0.0	0.0	0.0	19700101-h00m00s00
0.099609375	0.0	0.00339894400736	2018-09-15 04:04:19.933000
0.19921875	0.0	0.00679788801473	2018-09-15 04:04:19.933000
0.2001953125	0.0	0.00683121099519	2018-09-15 04:04:19.933000
0.298828125	0.0	0.0101968320221	2018-09-15 04:04:19.933000
0.2998046875	0.0	0.0102560459369	2018-09-15 04:11:34.492000
0.39990234375	0.0	0.0136899463265	2018-09-15 04:18:10.694000
0.5	0.0	0.0171548644758	2018-09-15 04:25:41.848000
0.60009765625	0.0	0.0206372401076	2018-09-15 04:32:51.691000
0.7001953125	0.0	0.0240523901085	2018-09-15 04:39:25.567000
0.7998046875	0.0	0.027514463677	2018-09-15 04:46:54.420000
0.89990234375	0.0	0.0308343647914	2018-09-15 04:54:09.763000
1.0	0.0	0.034333782742	2018-09-15 05:00:44.554000
