amp0	transition	omega	date
0.000000	0	0.0	2017-06-09 14:10:59
0.100098	0	0.001852213392	2017-06-09 14:10:59
0.200195	0	0.00370440828	2017-06-09 14:10:59
0.299805	0	0.00554759172	2017-06-09 14:10:59
0.399902	0	0.007399786608	2017-06-09 14:10:59
0.500000	0	0.009252	2017-06-09 14:10:59
0.600098	0	0.011104213392	2017-06-09 14:10:59
0.700195	0	0.01295640828	2017-06-09 14:10:59
0.799805	0	0.01479959172	2017-06-09 14:10:59
0.899902	0	0.016651786608	2017-06-09 14:10:59
1.000000	0	0.018504	2017-06-09 14:10:59
