amp0	transition	omega	date
0.000000	0	0.0	2016-08-08 13:48:23
0.100098	0	0.0166660661704	2016-08-08 13:48:23
0.199951	0	0.0333321323408	2016-08-08 13:48:23
0.300049	0	0.0499981985112	2016-08-08 13:48:23
0.399902	0	0.0666642646816	2016-08-08 13:48:23
0.500000	0	0.083330330852	2016-08-08 13:48:23
0.600098	0	0.0999963970225	2016-08-08 13:48:23
0.699951	0	0.116662463193	2016-08-08 13:48:23
0.800049	0	0.133328529363	2016-08-08 13:48:23
0.899902	0	0.149994595534	2016-08-08 13:48:23
1.000000	0	0.166660661704	2016-08-08 13:48:23
