20170601-h00m01s05	23.8069769615
20170601-h00m02s20	20.1012905196
20170601-h00m03s36	20.1868224539
20170601-h00m04s51	20.0781340256
20170601-h00m06s07	18.0174966972
20170601-h00m07s23	18.3993235479
20170601-h00m08s39	23.338687071
20170601-h00m09s55	22.7651516393
20170601-h00m11s11	17.6891188783
20170601-h00m12s27	20.4994462068
20170601-h00m13s43	23.3047843667
20170601-h00m15s00	20.5486408973
20170601-h00m16s15	17.4751768345
20170601-h00m17s32	20.3375343731
20170601-h00m18s47	17.0348490914
20170601-h00m20s04	16.2026900223
20170601-h00m21s20	17.9102268806
20170601-h00m22s37	14.8852935849
20170601-h00m23s54	18.4819732778
20170601-h00m25s11	19.1553825403
20170601-h00m26s29	15.3387705475
20170601-h00m27s46	20.0427202922
20170601-h00m29s03	16.0061383427
20170601-h00m30s20	16.8551193765
20170601-h00m31s37	20.8135875053
20170601-h00m32s54	14.6118006415
20170601-h00m34s12	18.9431842443
20170601-h00m35s29	19.4539563396
20170601-h00m36s46	17.2797326304
20170601-h00m38s04	20.8461183157
20170601-h00m39s22	19.7218602329
20170601-h00m40s40	17.7242961285
20170601-h00m41s57	22.5457304494
20170601-h00m43s16	22.7752195079
20170601-h00m44s34	18.4304090185
20170601-h00m45s52	16.847433071
20170601-h00m47s10	22.2636764724
20170601-h00m48s28	13.3025631573
20170601-h00m49s46	22.2589038433
20170601-h00m51s05	21.9649002145
20170601-h00m52s23	19.5076554936
20170601-h00m53s42	21.4145007771
20170601-h00m55s00	21.0796384252
20170601-h00m56s19	21.0120866207
20170601-h00m57s38	19.7351345509
20170601-h00m58s57	19.047669661
20170601-h01m00s16	18.7131038423
20170601-h01m01s35	19.7458042205
20170601-h01m02s54	18.0627935653
20170601-h01m04s13	16.1039826346
20170601-h01m05s34	18.1492034504
20170601-h01m06s54	17.4141728319
20170601-h01m08s13	21.4514876759
20170601-h01m09s32	14.9033874094
20170601-h01m10s52	18.6847043202
20170601-h01m12s12	22.0814558095
20170601-h01m13s32	22.1441069662
20170601-h01m14s51	20.0944353417
20170601-h01m16s11	18.4673417489
20170601-h01m17s31	23.8048416358
20170601-h01m18s52	17.9903994844
20170601-h01m20s12	17.2625845474
20170601-h01m21s32	20.6112172827
20170601-h01m22s52	17.2580185601
20170601-h01m24s13	20.0267186875
20170601-h01m25s33	22.601038203
20170601-h01m26s53	20.2557432354
20170601-h01m28s13	18.6107548976
20170601-h01m29s33	19.2684702376
20170601-h01m30s54	22.7161902334
20170601-h01m31s55	17.2437797506
20170601-h01m32s57	22.5520779845
20170601-h01m33s59	21.4031639692
20170601-h01m35s00	20.1444632634
20170601-h01m36s03	19.548140885
20170601-h01m37s05	18.4772170965
20170601-h01m38s07	16.2287774947
20170601-h01m39s09	16.9403572423
20170601-h01m40s11	20.2268555602
20170601-h01m41s14	17.8555675517
20170601-h01m42s16	18.2411117699
20170601-h01m43s19	16.6677592762
20170601-h01m44s21	21.8074810151
20170601-h01m45s23	18.5803494223
20170601-h01m46s25	22.1209179609
20170601-h01m47s28	20.4292076053
20170601-h01m48s31	23.098033946
20170601-h01m49s34	17.3259888691
20170601-h01m50s37	16.9709890819
20170601-h01m51s40	17.5931382371
20170601-h01m52s44	22.0399412891
20170601-h01m53s47	22.0834220751
20170601-h01m54s50	20.7012845627
20170601-h01m55s53	23.117248945
20170601-h01m56s55	17.1197125729
20170601-h01m57s59	21.1689434077
20170601-h01m59s02	16.3300495212
20170601-h02m00s05	23.7594011245
20170601-h02m01s09	23.1903766533
20170601-h02m02s12	18.116229761
20170601-h02m03s16	20.776610562
20170601-h02m04s20	22.8439585288
20170601-h02m05s24	20.9401979892
20170601-h02m06s28	16.3110473228
20170601-h02m07s34	21.6306186897
20170601-h02m08s38	17.1400479317
20170601-h02m09s43	20.2088291499
20170601-h02m10s48	18.8097832356
20170601-h02m11s52	21.2868290104
20170601-h02m12s57	21.290958493
20170601-h02m14s01	22.9878339469
20170601-h02m15s06	21.3588827274
20170601-h02m16s11	16.4028934287
20170601-h02m17s16	16.6179898397
20170601-h02m18s21	19.7679741557
20170601-h02m19s26	18.2136287701
20170601-h02m20s31	19.4087265063
20170601-h02m21s36	21.2487737137
20170601-h02m22s41	19.4610465452
20170601-h02m23s47	21.5050559584
20170601-h02m24s52	20.7922019725
20170601-h02m25s58	24.0610556432
20170601-h02m27s03	20.1516313294
20170601-h02m28s08	20.7304710386
20170601-h02m29s14	23.6722764244
20170601-h02m30s20	20.2237640625
20170601-h02m31s26	23.8039351024
20170601-h02m32s32	19.8996859011
20170601-h02m33s38	21.5351577287
20170601-h02m34s44	24.6629884082
20170601-h02m35s50	18.7514139864
20170601-h02m36s57	24.2564105281
20170601-h02m38s03	21.2571577533
20170601-h02m39s10	20.6908167794
20170601-h02m40s16	20.0855060467
20170601-h02m41s23	20.0839015602
20170601-h02m42s29	15.5734840377
20170601-h02m43s36	21.0020582885
20170601-h02m44s43	21.7181789061
20170601-h02m45s49	16.6365862347
20170601-h02m46s56	17.8931309261
20170601-h02m48s03	19.1110900862
20170601-h02m49s10	22.5714351844
20170601-h02m50s18	18.8277626534
20170601-h02m51s25	22.6187892932
20170601-h02m52s32	21.9789907056
20170601-h02m53s39	17.4465731622
20170601-h02m54s46	17.0998091877
20170601-h02m55s54	19.1439756766
20170601-h02m57s01	13.9579335084
20170601-h02m58s09	20.8276394181
20170601-h02m59s17	17.1334874832
20170601-h03m00s25	21.4205456079
20170601-h03m01s33	22.8015350593
20170601-h03m02s41	24.494840083
20170601-h03m03s50	19.9610483687
20170601-h03m04s59	20.5241140059
20170601-h03m06s08	19.7933449513
20170601-h03m07s16	20.4504274932
20170601-h03m08s24	17.2260384496
20170601-h03m09s33	20.4932328255
20170601-h03m10s41	23.7558558789
20170601-h03m11s50	17.9164405522
20170601-h03m12s59	22.6935573211
20170601-h03m14s08	24.0492177616
20170601-h03m15s17	17.3621234007
20170601-h03m16s26	24.4829908603
20170601-h03m17s35	23.8229962766
20170601-h03m18s44	18.5244706239
20170601-h03m19s54	20.8351912562
20170601-h03m21s02	21.2549104735
20170601-h03m22s12	19.6835641921
20170601-h03m23s21	21.9710367928
20170601-h03m24s30	21.543917354
20170601-h03m25s40	19.3818579006
20170601-h03m26s50	21.6677464663
20170601-h03m28s00	18.3895978911
20170601-h03m29s10	20.515980125
20170601-h03m30s20	20.3537824991
20170601-h03m31s30	18.9837002063
20170601-h03m32s40	18.3037578884
20170601-h03m33s50	16.7635627694
20170601-h03m35s00	17.9693386099
20170601-h03m36s10	15.3076703163
20170601-h03m37s20	19.3051710855
20170601-h03m38s30	16.2913656032
20170601-h03m39s41	24.4600376996
20170601-h03m40s52	24.0288915386
20170601-h03m42s02	17.3083450555
20170601-h03m43s13	21.1279357161
20170601-h03m44s25	20.0524212433
20170601-h03m45s35	18.684071217
20170601-h03m46s46	20.521386014
20170601-h03m47s57	16.9545771365
20170601-h03m49s08	18.5538771146
20170601-h03m50s19	23.7961635888
20170601-h03m51s31	19.4171994094
20170601-h03m52s42	22.679943698
20170601-h03m53s53	14.4418805252
20170601-h03m55s04	18.5090680556
20170601-h03m56s16	18.1678062794
20170601-h03m57s28	17.9711073535
20170601-h03m58s40	23.0986556911
20170601-h03m59s52	18.6924695342
20170601-h04m01s04	15.8777047704
20170601-h04m02s17	12.1415653154
20170601-h04m03s29	16.8530718278
20170601-h04m04s41	23.3071765665
20170601-h04m05s53	21.7071290798
20170601-h04m07s05	17.6834460805
20170601-h04m08s18	18.5355634027
20170601-h04m09s30	19.4347318163
20170601-h04m10s44	15.4548398275
20170601-h04m11s56	21.3759861417
20170601-h04m13s09	22.2759108596
20170601-h04m14s22	22.7938739718
20170601-h04m15s36	18.7031688072
20170601-h04m16s49	20.5397931422
20170601-h04m18s02	22.7968606556
20170601-h04m19s15	19.0766014723
20170601-h04m20s28	23.700915961
20170601-h04m21s41	19.4357834638
20170601-h04m22s54	20.9207927876
20170601-h04m24s07	18.5269384324
20170601-h04m25s21	22.3225722259
20170601-h04m26s34	24.5666366107
20170601-h04m27s47	18.0328650496
20170601-h04m29s01	20.9924081846
20170601-h04m30s15	17.0427368694
20170601-h04m31s29	19.9735357058
20170601-h04m32s43	21.7525879043
20170601-h04m33s57	22.8430558609
20170601-h04m35s11	17.394872597
20170601-h04m36s26	20.8514864975
20170601-h04m37s41	25.9913839922
20170601-h04m38s54	16.3481053144
20170601-h04m40s08	17.1896197557
20170601-h04m41s22	22.3765432398
20170601-h04m42s37	20.1874651679
20170601-h04m43s51	23.7704527284
20170601-h04m45s06	15.9344042788
20170601-h04m46s21	17.6517251273
20170601-h04m47s36	21.4447078617
20170601-h04m48s50	16.4941104414
20170601-h04m50s05	17.3415362781
20170601-h04m51s21	23.8630234132
20170601-h04m52s35	20.5412597157
20170601-h04m53s50	23.0551804275
20170601-h04m55s05	20.8491456776
20170601-h04m56s20	24.1803321905
20170601-h04m57s35	18.3475359793
20170601-h04m58s51	23.6335707051
20170601-h05m00s06	16.2092958831
20170601-h05m01s24	21.86959052
20170601-h05m02s40	22.5183613699
20170601-h05m03s56	22.3514993432
20170601-h05m05s12	20.330273011
20170601-h05m06s28	21.724565554
20170601-h05m07s44	23.8016422452
20170601-h05m08s59	18.0270735843
20170601-h05m10s16	21.9616275901
20170601-h05m11s33	15.9547003296
20170601-h05m12s49	20.8972807324
20170601-h05m14s05	21.7987403064
20170601-h05m15s23	18.764545096
20170601-h05m16s40	19.4189104312
20170601-h05m17s57	19.3618563029
20170601-h05m19s14	20.020183374
20170601-h05m20s32	18.3603986868
20170601-h05m21s49	17.575264332
20170601-h05m23s06	21.5071204834
20170601-h05m24s23	19.378443622
20170601-h05m25s40	19.6257030723
20170601-h05m26s58	15.9312848889
20170601-h05m28s15	20.0827040828
20170601-h05m29s33	23.9816609073
20170601-h05m30s50	18.4503060062
20170601-h05m32s07	20.4722441376
20170601-h05m33s25	21.9273517622
20170601-h05m34s43	18.871148887
20170601-h05m36s00	18.3912470466
20170601-h05m37s18	18.9426479474
20170601-h05m38s36	21.5298558597
20170601-h05m39s55	19.8376831117
20170601-h05m41s13	16.6863371199
20170601-h05m42s31	19.9090242141
20170601-h05m43s50	19.0380892033
20170601-h05m45s08	17.3795112596
20170601-h05m46s26	21.449584745
20170601-h05m47s45	20.8710855732
20170601-h05m49s04	16.6558146783
20170601-h05m50s23	19.4872361583
20170601-h05m51s42	20.0036731109
20170601-h05m53s01	19.7524793655
20170601-h05m54s20	17.6353407521
20170601-h05m55s39	21.7857386828
20170601-h05m56s59	14.0932430825
20170601-h05m58s18	26.305127116
20170601-h05m59s36	23.134107643
20170601-h06m00s55	17.1732976268
20170601-h06m02s15	18.4923369913
20170601-h06m03s34	21.1786899057
20170601-h06m04s53	15.7961483284
20170601-h06m06s13	22.6690544625
20170601-h06m07s32	16.3070418197
20170601-h06m08s53	20.8805731308
20170601-h06m10s13	19.9412738956
20170601-h06m11s33	17.4136974974
20170601-h06m12s53	17.7132773284
20170601-h06m14s13	23.3064492911
20170601-h06m15s37	19.7677480377
20170601-h06m16s58	14.8117468557
20170601-h06m18s18	16.6636584318
20170601-h06m19s39	21.5781594689
20170601-h06m20s59	16.4518282838
20170601-h06m22s20	21.1887098484
20170601-h06m23s41	18.3692211816
20170601-h06m25s03	18.8186400593
20170601-h06m26s26	18.7687864227
20170601-h06m27s47	22.871489386
20170601-h06m29s08	19.0625318575
20170601-h06m30s29	16.000202809
20170601-h06m31s50	16.7462926042
20170601-h06m33s12	21.5536247878
20170601-h06m34s33	19.2400344421
20170601-h06m35s54	20.8216239585
20170601-h06m37s15	15.2765546827
20170601-h06m38s36	16.0379512659
20170601-h06m39s58	13.8642925071
20170601-h06m41s20	20.0611365216
20170601-h06m42s42	18.903905429
20170601-h06m44s04	20.8982437057
20170601-h06m45s25	15.57247214
20170601-h06m46s48	17.5640467767
20170601-h06m48s10	16.3339969289
20170601-h06m49s32	19.4535867019
20170601-h06m50s54	20.5004485749
20170601-h06m52s16	15.5971867168
20170601-h06m53s38	23.6549597644
20170601-h06m55s00	17.636118165
20170601-h06m56s23	21.0185643622
20170601-h06m57s47	20.342684403
20170601-h06m59s10	19.6166575402
20170601-h07m00s34	21.8300151925
20170601-h07m01s56	14.8791916162
20170601-h07m03s19	21.3160753912
20170601-h07m04s43	18.5221769915
20170601-h07m06s06	21.095048098
20170601-h07m07s29	17.606962991
20170601-h07m08s52	21.5786226998
20170601-h07m10s16	15.7917456804
20170601-h07m11s39	20.7529518623
20170601-h07m13s02	20.3964461207
20170601-h07m14s26	17.8758658235
20170601-h07m15s50	15.4238476621
20170601-h07m17s14	18.330246038
20170601-h07m18s38	23.2575210811
20170601-h07m20s01	17.4758354936
20170601-h07m21s25	21.3732332416
20170601-h07m22s49	17.5996243785
