20160616-h15m21s36	-0.051	-0.736
20160616-h15m25s47	-0.0641271255997	-0.691550399968
20160616-h16m04s41	-0.0641271255997	-0.691550399968
20160616-h16m04s46	-0.0641271255997	-0.691550399968
20160616-h16m23s45	-0.0641271255997	-0.691550399968
20160616-h16m33s30	-0.0641271255997	-0.691550399968
20160616-h17m30s21	-0.0737877383445	-0.586711735673
20160616-h18m18s58	-0.114420730618	-0.623398937302
20160617-h20m48s59	-0.20414455041	-0.682471181006
20160620-h17m11s07	-0.128212487554	-0.779387096243
