20151102-h11m15s03	0.0188	-0.0164	-0.004	-0.0
20151102-h11m15s19	0.0188	-0.0164	-0.004	0.0
20151102-h11m15s35	0.0188	-0.0164	-0.004	0.0
20151102-h11m15s50	0.0188	-0.0164	-0.004	0.0
20151102-h11m16s06	0.0188	-0.0164	-0.004	-0.0
20151102-h11m16s22	0.0188	-0.0164	-0.004	0.0
20151102-h13m03s19	0.0188	-0.0164	-0.004	0.0
20151102-h13m20s38	0.0188	-0.0164	-0.004	0.0
20151102-h13m20s54	0.0188	-0.0164	-0.004	0.0
20151102-h13m21s11	0.0188	-0.0164	-0.004	0.0
20151102-h13m21s27	0.0188	-0.0164	-0.004	0.0
20151102-h13m21s42	0.0188	-0.0164	-0.004	0.0
20151102-h13m21s59	0.0188	-0.0164	-0.004	-0.0
20151102-h13m22s32	0.0188	-0.0164	-0.004	-0.0
20151102-h13m23s59	0.0188	-0.0164	-0.004	-0.0
20151102-h13m25s31	0.0188	-0.0164	-0.004	0.0
20151102-h13m27s08	0.0188	-0.0164	-0.004	0.0
20151102-h13m28s49	0.0188	-0.0164	-0.004	-0.0
20151102-h13m30s37	0.0188	-0.0164	-0.004	-0.0
20151102-h13m32s29	0.0188	-0.0164	-0.004	0.0
20151102-h13m33s45	0.0188	-0.0164	-0.004	0.0
20151102-h13m35s01	0.0188	-0.0164	-0.004	0.0
20151102-h13m36s19	0.0188	-0.0164	-0.004	0.0
20151102-h13m37s39	0.0188	-0.0164	-0.004	-0.0
20151102-h13m38s59	0.0188	-0.0164	-0.004	0.0
20151102-h13m40s21	0.0188	-0.0164	-0.004	0.0
20151102-h13m41s44	0.0188	-0.0164	-0.004	0.0
20151102-h13m43s09	0.0188	-0.0164	-0.004	0.0
20151102-h13m44s36	0.0188	-0.0164	-0.004	0.0
20151102-h13m46s08	0.0188	-0.0164	-0.004	-0.0
20151102-h13m47s46	0.0188	-0.0164	-0.004	0.0
20151102-h13m49s29	0.0188	-0.0164	-0.004	-0.0
20151102-h13m51s17	0.0188	-0.0164	-0.004	0.0
20151102-h13m53s09	0.0188	-0.0164	-0.004	0.0
20151102-h13m54s25	0.0188	-0.0164	-0.004	0.0
20151102-h13m55s41	0.0188	-0.0164	-0.004	0.0
20151102-h13m57s00	0.0188	-0.0164	-0.004	-0.0
20151102-h13m58s19	0.0188	-0.0164	-0.004	-0.0
20151102-h13m59s40	0.0188	-0.0164	-0.004	0.0
20151102-h14m01s02	0.0188	-0.0164	-0.004	0.0
20151102-h14m02s26	0.0188	-0.0164	-0.004	0.0
20151102-h14m03s50	0.0188	-0.0164	-0.004	0.0
20151102-h14m05s18	0.0188	-0.0164	-0.004	0.0
