20220118-h14m33s37	0.0	145.85714	211.31701
20220118-h14m33s45	0.0	145.85714	149.36296
20220118-h14m34s37	0.0	145.85714	100.64837
20220118-h14m34s44	0.0	145.85714	150.65408
20220118-h15m39s20	0.0	145.85714	211.32865
20220118-h15m39s24	0.0	145.85714	149.34306
20220118-h15m45s20	0.0	145.85714	100.68299
20220118-h15m45s27	0.0	145.85714	150.65408
20220118-h22m05s53	0.0	145.85714	211.31701
20220118-h22m06s07	0.0	145.85714	149.32865
20220118-h22m06s29	0.0	145.85714	99.33731
20220118-h22m12s38	0.0	145.85714	49.31701
20220118-h22m12s45	0.0	145.85714	29.36014
20220119-h11m08s34	0.0	145.85714	0.66269
20220119-h11m08s40	0.0	145.85714	50.67135
20220119-h11m08s50	0.0	145.85714	150.68299
