20161201-h00m00s43	57.6257	144.1543	32.3194	45.0
20161201-h00m01s50	57.6257	144.1543	32.3194	45.0
20161201-h00m02s57	57.6257	144.1543	32.3194	45.0
20161201-h00m04s05	57.6257	144.1543	32.3194	45.0
20161201-h00m05s13	57.6257	144.1543	32.3194	45.0
20161201-h00m06s21	57.6257	144.1543	32.3194	45.0
20161201-h00m07s28	57.6257	144.1543	32.3194	45.0
20161201-h00m08s37	57.6257	144.1543	32.3194	45.0
20161201-h00m09s45	57.6257	144.1543	32.3194	45.0
20161201-h00m10s53	57.6257	144.1543	32.3194	45.0
20161201-h00m12s01	57.6257	144.1543	32.3194	45.0
20161201-h00m13s09	57.6257	144.1543	32.3194	45.0
20161201-h00m14s18	57.6257	144.1543	32.3194	45.0
20161201-h00m15s26	57.6257	144.1543	32.3194	45.0
20161201-h00m16s34	57.6256	144.1543	32.3194	45.0
20161201-h00m17s43	57.6257	144.1543	32.3194	45.0
20161201-h00m18s51	57.6257	144.1543	32.3194	45.0
20161201-h00m20s01	57.6257	144.1543	32.3194	45.0
20161201-h00m21s10	57.6257	144.1543	32.3194	45.0
20161201-h00m22s19	57.6257	144.1543	32.3194	45.0
20161201-h00m23s29	57.6257	144.1543	32.3194	45.0
20161201-h00m24s38	57.6257	144.1543	32.3194	45.0
20161201-h00m25s48	57.6257	144.1543	32.3194	45.0
20161201-h00m26s57	57.6257	144.1543	32.3194	45.0
20161201-h00m28s07	57.6257	144.1543	32.3194	45.0
20161201-h00m29s17	57.6257	144.1543	32.3194	45.0
20161201-h00m30s27	57.6257	144.1543	32.3194	45.0
20161201-h00m31s37	57.6257	144.1543	32.3194	45.0
20161201-h00m32s47	57.6257	144.1543	32.3194	45.0
20161201-h00m33s57	57.6257	144.1543	32.3194	45.0
20161201-h00m35s07	57.6257	144.1543	32.3194	45.0
20161201-h00m36s17	57.6257	144.1543	32.3194	45.0
20161201-h00m37s27	57.6257	144.1543	32.3194	45.0
20161201-h00m38s40	57.6257	144.1543	32.3194	45.0
20161201-h00m39s50	57.6257	144.1543	32.3194	45.0
20161201-h00m41s01	57.6257	144.1543	32.3194	45.0
20161201-h00m42s12	57.6257	144.1543	32.3194	45.0
20161201-h00m43s19	57.6257	144.1543	32.3194	45.0
20161201-h00m44s25	57.6257	144.1543	32.3194	45.0
20161201-h00m45s32	57.6256	144.1543	32.3194	45.0
20161201-h00m46s39	57.6257	144.1543	32.3194	45.0
20161201-h00m47s47	57.6257	144.1543	32.3194	45.0
20161201-h00m48s54	57.6257	144.1543	32.3194	45.0
20161201-h00m50s02	57.6257	144.1543	32.3194	45.0
20161201-h00m51s09	57.6257	144.1543	32.3194	45.0
20161201-h00m52s17	57.6256	144.1543	32.3194	45.0
20161201-h00m53s25	57.6257	144.1543	32.3194	45.0
20161201-h00m54s33	57.6257	144.1543	32.3194	45.0
20161201-h00m55s41	57.6257	144.1543	32.3194	45.0
20161201-h00m56s49	57.6257	144.1543	32.3194	45.0
20161201-h00m57s57	57.6257	144.1543	32.3194	45.0
20161201-h00m59s06	57.6257	144.1543	32.3194	45.0
20161201-h01m00s14	57.6257	144.1543	32.3194	45.0
20161201-h01m01s22	57.6257	144.1543	32.3194	45.0
20161201-h01m02s31	57.6257	144.1543	32.3194	45.0
20161201-h01m03s39	57.6257	144.1543	32.3194	45.0
20161201-h01m04s48	57.6257	144.1543	32.3194	45.0
20161201-h01m05s57	57.6257	144.1543	32.3194	45.0
20161201-h01m07s05	57.6257	144.1543	32.3194	45.0
20161201-h01m08s14	57.6257	144.1543	32.3194	45.0
20161201-h01m09s23	57.6257	144.1543	32.3194	45.0
20161201-h01m10s33	57.6257	144.1543	32.3194	45.0
20161201-h01m11s42	57.6257	144.1543	32.3194	45.0
20161201-h01m12s52	57.6257	144.1543	32.3194	45.0
20161201-h01m14s02	57.6257	144.1543	32.3194	45.0
20161201-h01m15s11	57.6257	144.1543	32.3194	45.0
20161201-h01m16s21	57.6256	144.1543	32.3194	45.0
20161201-h01m17s31	57.6256	144.1543	32.3194	45.0
20161201-h01m18s41	57.6257	144.1543	32.3194	45.0
20161201-h01m19s51	57.6257	144.1543	32.3194	45.0
20161201-h01m21s01	57.6257	144.1543	32.3194	45.0
20161201-h01m22s11	57.6257	144.1543	32.3194	45.0
20161201-h01m23s21	57.6257	144.1543	32.3194	45.0
20161201-h01m24s31	57.6257	144.1543	32.3194	45.0
