20210113-h14m12s50	10.0	188.0	210.0
20210113-h14m14s32	10.0	187.85852	210.0
20210113-h14m15s34	9.5	187.5	210.0
20210113-h14m16s36	9.7	187.5	210.0
20210113-h14m17s38	9.9	187.5	210.0
20210113-h14m18s40	10.1	187.5	210.0
20210113-h14m19s41	10.3	187.5	210.0
20210113-h14m20s45	10.5	187.62761	210.0
20210113-h14m21s47	10.5	187.7	210.0
20210113-h14m22s49	10.3	187.7	210.0
20210113-h14m23s51	10.1	187.7	210.0
20210113-h14m24s53	9.9	187.7	210.0
20210113-h14m25s55	9.7	187.7	210.0
20210113-h14m26s57	9.5	187.83505	210.0
20210113-h14m27s59	9.5	187.9	210.0
20210113-h14m29s01	9.7	187.9	210.0
20210113-h14m30s02	9.9	187.9	210.0
20210113-h14m31s04	10.1	187.9	210.0
20210113-h14m32s06	10.3	187.9	210.0
20210113-h14m33s09	10.5	188.03414	210.0
20210113-h14m34s10	10.5	188.1	210.0
20210113-h14m35s13	10.3	188.1	210.0
20210113-h14m36s15	10.1	188.1	210.0
20210113-h14m37s18	9.9	188.1	210.0
20210113-h14m38s21	9.7	188.1	210.0
20210113-h14m39s24	9.5	188.23414	210.0
20210113-h14m40s27	9.5	188.3	210.0
20210113-h14m41s30	9.7	188.3	210.0
20210113-h14m42s32	9.9	188.3	210.0
20210113-h14m43s36	10.1	188.3	210.0
20210113-h14m44s39	10.3	188.3	210.0
20210113-h14m45s43	10.5	188.43138	210.0
20210113-h14m46s46	10.5	188.5	210.0
20210113-h14m47s49	10.3	188.5	210.0
20210113-h14m48s53	10.1	188.5	210.0
20210113-h14m49s58	9.9	188.5	210.0
20210113-h14m51s01	9.7	188.5	210.0
20210113-h14m52s04	9.5	188.46131	210.0
20210113-h15m40s27	50.0	169.85488	210.0
20210113-h15m41s19	10.0	130.0	210.0
20210113-h15m42s11	21.42857	130.0	210.0
20210113-h15m43s04	32.85714	130.0	210.0
20210113-h15m43s56	44.28571	130.0	210.0
20210113-h15m44s49	55.71429	130.0	210.0
20210113-h15m45s42	67.14286	130.0	210.0
20210113-h15m46s35	78.57143	130.0	210.0
20210113-h15m47s27	90.0	130.13592	210.0
20210113-h15m48s20	90.0	141.42857	210.0
20210113-h15m49s13	78.57143	141.42857	210.0
20210113-h15m50s04	67.14286	141.42857	210.0
20210113-h15m50s57	55.71429	141.42857	210.0
20210113-h15m51s50	44.28571	141.42857	210.0
20210113-h15m52s43	32.85714	141.42857	210.0
20210113-h15m53s35	21.42857	141.42857	210.0
20210113-h15m54s28	10.0	141.56579	210.0
20210113-h15m55s20	10.00001	152.85714	210.0
20210113-h15m56s12	21.42857	152.85714	210.0
20210113-h15m57s04	32.85714	152.85714	210.0
20210113-h15m57s56	44.28571	152.85714	210.0
20210113-h15m58s49	55.71429	152.85714	210.0
20210113-h15m59s42	67.14286	152.85714	210.0
