20180801-h00m01s24	57.550613	144.127808	32.318909	44.991913
20180801-h00m03s57	57.574448	144.151413	32.318893	44.991913
20180801-h00m06s25	57.598572	144.174988	32.318893	44.991913
20180801-h00m08s54	57.621552	144.198532	32.318893	44.991913
20180801-h00m11s24	57.645554	144.222092	32.318893	44.991898
20180801-h00m13s53	57.668777	144.245667	32.318893	44.991913
20180801-h00m16s21	57.692337	144.269241	32.318893	44.991913
20180801-h00m18s52	57.639633	144.180786	32.318909	44.991913
20180801-h00m18s54	57.585419	144.092377	32.318909	44.991913
20180801-h00m21s20	57.60994	144.116013	32.318893	44.991928
20180801-h00m23s49	57.63327	144.139618	32.318893	44.991928
20180801-h00m26s18	57.657227	144.163193	32.318893	44.991882
20180801-h00m28s47	57.680588	144.186737	32.318893	44.991913
20180801-h00m31s16	57.703979	144.210312	32.318878	44.991898
20180801-h00m33s45	57.728073	144.233887	32.318893	44.991913
20180801-h00m36s19	57.721588	144.239761	32.318909	44.991928
20180801-h00m38s49	57.697876	144.216125	32.318924	44.991898
20180801-h00m41s21	57.674286	144.19252	32.318924	44.991867
20180801-h00m43s52	57.651062	144.16893	32.318924	44.991913
20180801-h00m46s20	57.627274	144.145386	32.318924	44.991898
20180801-h00m48s48	57.603851	144.121811	32.318924	44.991928
20180801-h00m51s18	57.580154	144.098251	32.318924	44.991913
20180801-h00m53s56	57.574142	144.104233	32.318878	44.991913
20180801-h00m56s25	57.598328	144.127838	32.318848	44.991943
20180801-h00m58s55	57.621536	144.151398	32.318848	44.991882
20180801-h01m01s26	57.645477	144.174942	32.318848	44.991867
20180801-h01m03s56	57.668808	144.198502	32.318848	44.991882
20180801-h01m06s26	57.692398	144.222031	32.318848	44.991821
20180801-h01m08s57	57.716492	144.245605	32.318848	44.991837
20180801-h01m11s31	57.710098	144.25148	32.318863	44.991837
20180801-h01m14s02	57.686554	144.227814	32.318878	44.991821
20180801-h01m16s32	57.662659	144.204285	32.318878	44.99176
20180801-h01m19s02	57.639465	144.180664	32.318878	44.991821
20180801-h01m21s33	57.615524	144.157059	32.318878	44.991806
20180801-h01m24s05	57.592224	144.133514	32.318878	44.99176
20180801-h01m26s34	57.568832	144.109924	32.318878	44.991806
20180801-h01m29s04	57.562668	144.115921	32.318863	44.991745
20180801-h01m31s39	57.586639	144.139435	32.318863	44.99176
20180801-h01m34s09	57.610458	144.16301	32.318832	44.99176
20180801-h01m36s40	57.633789	144.1866	32.318832	44.99173
20180801-h01m39s10	57.657654	144.210144	32.318832	44.99173
20180801-h01m41s39	57.680878	144.233749	32.318832	44.991776
20180801-h01m44s08	57.704315	144.257339	32.318802	44.99176
20180801-h01m46s38	57.698471	144.263214	32.318802	44.991776
20180801-h01m49s09	57.67482	144.239487	32.318817	44.99176
20180801-h01m51s42	57.651321	144.215958	32.318802	44.991745
20180801-h01m54s13	57.627777	144.192352	32.318802	44.991745
20180801-h01m56s42	57.604156	144.168823	32.318802	44.991745
20180801-h01m59s13	57.580536	144.145203	32.318802	44.991714
20180801-h02m01s47	57.557205	144.121613	32.318802	44.991714
20180801-h02m04s18	57.550949	144.127625	32.318787	44.99173
20180801-h02m06s48	57.574768	144.151245	32.318771	44.99173
20180801-h02m09s20	57.598938	144.17482	32.318771	44.991745
20180801-h02m11s50	57.621902	144.198364	32.318771	44.99173
20180801-h02m14s26	57.64595	144.221909	32.318771	44.991699
20180801-h02m16s55	57.669281	144.245438	32.318771	44.991684
20180801-h02m19s26	57.692917	144.268997	32.318771	44.991669
20180801-h02m21s56	57.640289	144.180496	32.318787	44.991638
20180801-h03m49s32	57.511215	143.991684	32.318802	44.991684
20180801-h03m50s30	57.581406	144.062607	32.318771	44.991684
20180801-h03m51s19	57.652191	144.133301	32.318771	44.991669
20180801-h03m52s07	57.723068	144.204056	32.318787	44.991669
20180801-h03m52s53	57.793457	144.274689	32.318787	44.991684
20180801-h03m53s42	57.776047	144.292374	32.318787	44.991684
20180801-h03m54s32	57.705017	144.221527	32.318802	44.991669
20180801-h03m55s20	57.634567	144.150879	32.318802	44.991699
20180801-h03m56s20	57.563766	144.080154	32.318817	44.991684
20180801-h03m57s09	57.492905	144.009491	32.318802	44.991653
20180801-h03m57s56	57.475296	144.027222	32.318802	44.991699
20180801-h03m58s44	57.54599	144.098007	32.318787	44.991684
20180801-h03m59s33	57.617233	144.16864	32.318802	44.991669
20180801-h04m00s22	57.687607	144.239349	32.318787	44.991653
20180801-h04m01s11	57.758453	144.310059	32.318787	44.991638
20180801-h04m02s00	57.740723	144.327682	32.318802	44.991653
20180801-h04m02s49	57.6698	144.256882	32.318817	44.991623
20180801-h04m03s37	57.599579	144.186172	32.318817	44.991608
20180801-h04m04s27	57.528488	144.115448	32.318802	44.991638
20180801-h04m05s16	57.457703	144.044815	32.318802	44.991623
20180801-h04m06s03	57.44017	144.062561	32.318787	44.991623
20180801-h04m06s52	57.510696	144.133316	32.318802	44.991623
20180801-h04m07s41	57.581741	144.20401	32.318802	44.991638
20180801-h04m08s30	57.652252	144.274658	32.318802	44.991608
20180801-h04m09s19	57.723343	144.345413	32.318787	44.991623
20180801-h04m10s07	57.618332	144.168472	32.318802	44.991623
20180801-h04m10s09	57.511078	143.991608	32.318817	44.991577
20180801-h04m14s10	57.558319	144.038956	32.318787	44.991577
20180801-h04m18s12	57.605377	144.086075	32.318787	44.991547
20180801-h04m22s15	57.652374	144.133209	32.318771	44.991531
20180801-h04m26s25	57.699768	144.180328	32.318787	44.991547
20180801-h04m30s28	57.746765	144.227478	32.318771	44.991577
20180801-h04m34s29	57.793991	144.274597	32.318771	44.991577
20180801-h04m38s24	57.782074	144.286362	32.318787	44.991577
20180801-h04m42s20	57.735077	144.23909	32.318802	44.991562
20180801-h04m46s15	57.687897	144.191986	32.318787	44.991547
20180801-h04m50s11	57.640671	144.144882	32.318802	44.991577
20180801-h04m54s04	57.59314	144.097717	32.318802	44.991562
20180801-h04m58s07	57.546402	144.050644	32.318787	44.991547
20180801-h05m02s03	57.499252	144.003448	32.318802	44.991501
20180801-h05m05s58	57.487411	144.015259	32.318787	44.991501
20180801-h05m09s54	57.534653	144.062439	32.318787	44.99147
20180801-h05m13s49	57.582123	144.109558	32.318771	44.991486
20180801-h05m17s43	57.629181	144.156693	32.318771	44.991516
20180801-h05m21s42	57.676437	144.203827	32.318771	44.991486
20180801-h05m25s39	57.723373	144.250992	32.318771	44.99147
20180801-h05m29s34	57.770569	144.298096	32.318771	44.99147
20180801-h05m33s33	57.75885	144.309814	32.318787	44.991425
20180801-h05m37s29	57.711044	144.262589	32.318802	44.991455
20180801-h05m41s26	57.664597	144.215424	32.318802	44.991455
20180801-h05m45s23	57.617401	144.16832	32.318802	44.991409
20180801-h05m49s19	57.57019	144.12114	32.318802	44.991409
20180801-h05m53s16	57.523163	144.074036	32.318802	44.99144
20180801-h05m57s10	57.47583	144.026871	32.318802	44.991394
20180801-h06m01s08	57.464005	144.038757	32.318787	44.991379
20180801-h06m05s10	57.511612	144.085892	32.318771	44.991379
20180801-h06m09s07	57.559158	144.132996	32.318771	44.991302
20180801-h06m13s13	57.60585	144.18013	32.318771	44.991318
20180801-h06m17s12	57.653122	144.227219	32.318771	44.991318
20180801-h06m21s09	57.700394	144.274384	32.318771	44.991302
20180801-h06m25s03	57.747482	144.321457	32.318771	44.991272
20180801-h06m28s59	57.735703	144.333221	32.318787	44.991211
20180801-h06m32s57	57.68866	144.285965	32.318802	44.991257
20180801-h06m36s55	57.641434	144.238861	32.318802	44.991226
20180801-h06m40s55	57.594086	144.191681	32.318802	44.991211
20180801-h06m44s50	57.54718	144.144547	32.318787	44.991211
