20170601-h00m00s52	57.6425	144.1504	32.3194	45.0
20170601-h00m02s07	57.6425	144.1504	32.3194	45.0
20170601-h00m03s22	57.6425	144.1504	32.3194	45.0
20170601-h00m04s37	57.6425	144.1504	32.3194	45.0
20170601-h00m05s53	57.6425	144.1504	32.3194	45.0
20170601-h00m07s09	57.6425	144.1504	32.3194	45.0
20170601-h00m08s25	57.6425	144.1504	32.3194	45.0
20170601-h00m09s41	57.6425	144.1503	32.3194	45.0
20170601-h00m10s57	57.6425	144.1504	32.3194	45.0
20170601-h00m12s13	57.6425	144.1504	32.3194	45.0
20170601-h00m13s30	57.6425	144.1504	32.3194	45.0
20170601-h00m14s46	57.6425	144.1504	32.3194	45.0
20170601-h00m16s02	57.6425	144.1504	32.3194	45.0
20170601-h00m17s18	57.6425	144.1504	32.3194	45.0
20170601-h00m18s34	57.6425	144.1504	32.3194	45.0
20170601-h00m19s50	57.6425	144.1504	32.3194	45.0
20170601-h00m21s07	57.6425	144.1504	32.3194	45.0
20170601-h00m22s23	57.6425	144.1504	32.3194	45.0
20170601-h00m23s41	57.6425	144.1504	32.3194	45.0
20170601-h00m24s58	57.6425	144.1504	32.3194	45.0
20170601-h00m26s15	57.6425	144.1504	32.3194	45.0
20170601-h00m27s32	57.6425	144.1504	32.3194	45.0
20170601-h00m28s49	57.6425	144.1504	32.3194	45.0
20170601-h00m30s06	57.6425	144.1504	32.3194	45.0
20170601-h00m31s24	57.6425	144.1504	32.3194	45.0
20170601-h00m32s41	57.6425	144.1504	32.3194	45.0
20170601-h00m33s58	57.6425	144.1504	32.3194	45.0
20170601-h00m35s15	57.6425	144.1504	32.3194	45.0
20170601-h00m36s33	57.6425	144.1504	32.3194	45.0
20170601-h00m37s50	57.6425	144.1504	32.3194	45.0
20170601-h00m39s08	57.6425	144.1504	32.3194	45.0
20170601-h00m40s26	57.6425	144.1504	32.3194	45.0
20170601-h00m41s44	57.6425	144.1504	32.3194	45.0
20170601-h00m43s02	57.6425	144.1504	32.3194	45.0
20170601-h00m44s20	57.6425	144.1504	32.3194	45.0
20170601-h00m45s38	57.6425	144.1504	32.3194	45.0
20170601-h00m46s56	57.6425	144.1504	32.3194	45.0
20170601-h00m48s14	57.6425	144.1504	32.3194	45.0
20170601-h00m49s33	57.6425	144.1504	32.3194	45.0
20170601-h00m50s51	57.6425	144.1504	32.3194	45.0
20170601-h00m52s09	57.6425	144.1504	32.3194	45.0
20170601-h00m53s28	57.6425	144.1504	32.3194	45.0
20170601-h00m54s47	57.6425	144.1504	32.3194	45.0
20170601-h00m56s05	57.6425	144.1504	32.3194	45.0
20170601-h00m57s24	57.6425	144.1504	32.3194	45.0
20170601-h00m58s43	57.6425	144.1504	32.3194	45.0
20170601-h01m00s02	57.6425	144.1504	32.3194	45.0
20170601-h01m01s21	57.6425	144.1504	32.3194	45.0
20170601-h01m02s40	57.6425	144.1504	32.3194	45.0
20170601-h01m04s00	57.6425	144.1504	32.3194	45.0
20170601-h01m05s19	57.6425	144.1504	32.3194	45.0
20170601-h01m06s40	57.6425	144.1504	32.3194	45.0
20170601-h01m07s59	57.6425	144.1504	32.3194	45.0
20170601-h01m09s19	57.6425	144.1504	32.3194	45.0
20170601-h01m10s38	57.6425	144.1504	32.3194	45.0
20170601-h01m11s58	57.6425	144.1503	32.3194	45.0
20170601-h01m13s18	57.6425	144.1504	32.3194	45.0
20170601-h01m14s37	57.6425	144.1504	32.3194	45.0
20170601-h01m15s57	57.6425	144.1504	32.3194	45.0
20170601-h01m17s18	57.6425	144.1504	32.3194	45.0
20170601-h01m18s38	57.6425	144.1504	32.3194	45.0
20170601-h01m19s58	57.6425	144.1504	32.3194	45.0
20170601-h01m21s18	57.6425	144.1504	32.3194	45.0
20170601-h01m22s39	57.6425	144.1504	32.3194	45.0
20170601-h01m23s59	57.6425	144.1504	32.3194	45.0
20170601-h01m25s19	57.6425	144.1504	32.3194	45.0
20170601-h01m26s40	57.6425	144.1504	32.3194	45.0
20170601-h01m27s59	57.6425	144.1503	32.3194	45.0
20170601-h01m29s20	57.6425	144.1504	32.3194	45.0
20170601-h01m30s40	57.6425	144.1504	32.3194	45.0
20170601-h01m31s41	57.6425	144.1504	32.3194	45.0
20170601-h01m32s43	57.6425	144.1504	32.3194	45.0
20170601-h01m33s45	57.6425	144.1503	32.3194	45.0
20170601-h01m34s46	57.6425	144.1504	32.3194	45.0
20170601-h01m35s49	57.6425	144.1504	32.3194	45.0
20170601-h01m36s51	57.6425	144.1504	32.3194	45.0
20170601-h01m37s53	57.6425	144.1504	32.3194	45.0
20170601-h01m38s55	57.6425	144.1504	32.3194	45.0
20170601-h01m39s58	57.6425	144.1504	32.3194	45.0
20170601-h01m41s00	57.6425	144.1504	32.3194	45.0
20170601-h01m42s02	57.6425	144.1503	32.3194	45.0
20170601-h01m43s05	57.6425	144.1504	32.3194	45.0
20170601-h01m44s07	57.6425	144.1503	32.3194	45.0
20170601-h01m45s10	57.6425	144.1504	32.3194	45.0
20170601-h01m46s11	57.6425	144.1504	32.3194	45.0
20170601-h01m47s14	57.6425	144.1504	32.3194	45.0
20170601-h01m48s17	57.6425	144.1504	32.3194	45.0
20170601-h01m49s20	57.6425	144.1504	32.3194	45.0
20170601-h01m50s23	57.6425	144.1504	32.3194	45.0
20170601-h01m51s27	57.6425	144.1504	32.3194	45.0
20170601-h01m52s30	57.6425	144.1504	32.3194	45.0
20170601-h01m53s33	57.6425	144.1504	32.3194	45.0
20170601-h01m54s36	57.6425	144.1504	32.3194	45.0
20170601-h01m55s39	57.6425	144.1504	32.3194	45.0
20170601-h01m56s43	57.6425	144.1504	32.3194	45.0
20170601-h01m57s45	57.6425	144.1503	32.3194	45.0
20170601-h01m58s48	57.6425	144.1504	32.3194	45.0
20170601-h01m59s51	57.6425	144.1504	32.3194	45.0
20170601-h02m00s55	57.6425	144.1504	32.3194	45.0
20170601-h02m01s59	57.6425	144.1503	32.3194	45.0
20170601-h02m03s03	57.6425	144.1504	32.3194	45.0
20170601-h02m04s07	57.6425	144.1504	32.3194	45.0
20170601-h02m05s11	57.6425	144.1504	32.3194	45.0
20170601-h02m06s15	57.6425	144.1504	32.3194	45.0
20170601-h02m07s20	57.6425	144.1504	32.3194	45.0
20170601-h02m08s25	57.6425	144.1504	32.3194	45.0
20170601-h02m09s30	57.6425	144.1504	32.3194	45.0
20170601-h02m10s34	57.6425	144.1504	32.3194	45.0
20170601-h02m11s38	57.6425	144.1504	32.3194	45.0
20170601-h02m12s43	57.6425	144.1504	32.3194	45.0
20170601-h02m13s47	57.6425	144.1504	32.3194	45.0
20170601-h02m14s52	57.6425	144.1504	32.3194	45.0
20170601-h02m15s57	57.6425	144.1504	32.3194	45.0
20170601-h02m17s02	57.6425	144.1504	32.3194	45.0
20170601-h02m18s07	57.6425	144.1504	32.3194	45.0
20170601-h02m19s12	57.6425	144.1504	32.3194	45.0
20170601-h02m20s17	57.6425	144.1504	32.3194	45.0
20170601-h02m21s22	57.6425	144.1504	32.3194	45.0
20170601-h02m22s28	57.6425	144.1504	32.3194	45.0
20170601-h02m23s33	57.6425	144.1504	32.3194	45.0
20170601-h02m24s39	57.6425	144.1504	32.3194	45.0
20170601-h02m25s44	57.6425	144.1504	32.3194	45.0
20170601-h02m26s49	57.6425	144.1504	32.3194	45.0
20170601-h02m27s54	57.6425	144.1504	32.3194	45.0
20170601-h02m29s00	57.6425	144.1504	32.3194	45.0
20170601-h02m30s06	57.6425	144.1504	32.3194	45.0
20170601-h02m31s12	57.6425	144.1504	32.3194	45.0
20170601-h02m32s18	57.6425	144.1504	32.3194	45.0
20170601-h02m33s24	57.6425	144.1503	32.3194	45.0
20170601-h02m34s31	57.6425	144.1504	32.3194	45.0
20170601-h02m35s37	57.6425	144.1504	32.3194	45.0
20170601-h02m36s43	57.6425	144.1504	32.3194	45.0
20170601-h02m37s49	57.6425	144.1504	32.3194	45.0
20170601-h02m38s56	57.6425	144.1504	32.3194	45.0
20170601-h02m40s02	57.6425	144.1504	32.3194	45.0
20170601-h02m41s09	57.6425	144.1504	32.3194	45.0
20170601-h02m42s15	57.6425	144.1504	32.3194	45.0
20170601-h02m43s22	57.6425	144.1504	32.3194	45.0
20170601-h02m44s29	57.6425	144.1504	32.3194	45.0
20170601-h02m45s36	57.6425	144.1504	32.3194	45.0
20170601-h02m46s42	57.6425	144.1504	32.3194	45.0
20170601-h02m47s49	57.6425	144.1504	32.3194	45.0
20170601-h02m48s57	57.6425	144.1504	32.3194	45.0
20170601-h02m50s04	57.6425	144.1504	32.3194	45.0
20170601-h02m51s11	57.6425	144.1504	32.3194	45.0
20170601-h02m52s18	57.6425	144.1504	32.3194	45.0
20170601-h02m53s25	57.6425	144.1504	32.3194	45.0
20170601-h02m54s33	57.6425	144.1504	32.3194	45.0
20170601-h02m55s40	57.6425	144.1504	32.3194	45.0
20170601-h02m56s47	57.6425	144.1504	32.3194	45.0
20170601-h02m57s55	57.6425	144.1504	32.3194	45.0
20170601-h02m59s04	57.6425	144.1504	32.3194	45.0
20170601-h03m00s12	57.6425	144.1504	32.3194	45.0
20170601-h03m01s19	57.6425	144.1504	32.3194	45.0
20170601-h03m02s28	57.6425	144.1504	32.3194	45.0
20170601-h03m03s36	57.6425	144.1504	32.3194	45.0
20170601-h03m04s44	57.6425	144.1504	32.3194	45.0
20170601-h03m05s54	57.6425	144.1503	32.3194	45.0
20170601-h03m07s02	57.6425	144.1504	32.3194	45.0
20170601-h03m08s11	57.6425	144.1504	32.3194	45.0
20170601-h03m09s19	57.6425	144.1504	32.3194	45.0
20170601-h03m10s27	57.6425	144.1504	32.3194	45.0
20170601-h03m11s36	57.6425	144.1504	32.3194	45.0
20170601-h03m12s45	57.6425	144.1503	32.3194	45.0
20170601-h03m13s54	57.6425	144.1503	32.3194	45.0
20170601-h03m15s03	57.6425	144.1504	32.3194	45.0
20170601-h03m16s12	57.6425	144.1504	32.3194	45.0
20170601-h03m17s21	57.6425	144.1504	32.3194	45.0
20170601-h03m18s31	57.6425	144.1504	32.3194	45.0
20170601-h03m19s40	57.6425	144.1504	32.3194	45.0
20170601-h03m20s49	57.6425	144.1504	32.3194	45.0
20170601-h03m21s58	57.6425	144.1503	32.3194	45.0
20170601-h03m23s07	57.6425	144.1504	32.3194	45.0
20170601-h03m24s16	57.6425	144.1504	32.3194	45.0
20170601-h03m25s26	57.6425	144.1504	32.3194	45.0
20170601-h03m26s36	57.6425	144.1504	32.3194	45.0
20170601-h03m27s46	57.6425	144.1504	32.3194	45.0
20170601-h03m28s56	57.6425	144.1504	32.3194	45.0
20170601-h03m30s06	57.6425	144.1504	32.3194	45.0
20170601-h03m31s16	57.6425	144.1504	32.3194	45.0
20170601-h03m32s26	57.6425	144.1504	32.3194	45.0
20170601-h03m33s36	57.6425	144.1504	32.3194	45.0
20170601-h03m34s46	57.6425	144.1503	32.3194	45.0
20170601-h03m35s56	57.6425	144.1504	32.3194	45.0
20170601-h03m37s07	57.6425	144.1504	32.3194	45.0
20170601-h03m38s17	57.6425	144.1504	32.3194	45.0
20170601-h03m39s27	57.6425	144.1504	32.3194	45.0
20170601-h03m40s38	57.6425	144.1504	32.3194	45.0
20170601-h03m41s49	57.6425	144.1503	32.3194	45.0
20170601-h03m43s00	57.6425	144.1504	32.3194	45.0
20170601-h03m44s11	57.6425	144.1504	32.3194	45.0
20170601-h03m45s21	57.6425	144.1504	32.3194	45.0
20170601-h03m46s32	57.6425	144.1504	32.3194	45.0
20170601-h03m47s43	57.6425	144.1504	32.3194	45.0
20170601-h03m48s55	57.6425	144.1504	32.3194	45.0
20170601-h03m50s06	57.6425	144.1504	32.3194	45.0
20170601-h03m51s17	57.6425	144.1504	32.3194	45.0
20170601-h03m52s29	57.6425	144.1504	32.3194	45.0
20170601-h03m53s40	57.6425	144.1504	32.3194	45.0
20170601-h03m54s51	57.6425	144.1504	32.3194	45.0
20170601-h03m56s03	57.6425	144.1504	32.3194	45.0
20170601-h03m57s15	57.6425	144.1504	32.3194	45.0
20170601-h03m58s26	57.6425	144.1504	32.3194	45.0
20170601-h03m59s38	57.6425	144.1504	32.3194	45.0
20170601-h04m00s51	57.6425	144.1503	32.3194	45.0
20170601-h04m02s03	57.6425	144.1504	32.3194	45.0
