20170901-h00m00s13	57.6549	144.2213	32.3194	45.0
20170901-h00m01s13	57.6549	144.2213	32.3194	45.0
20170901-h00m02s09	57.6549	144.2213	32.3194	45.0
20170901-h00m03s10	57.6549	144.2213	32.3194	45.0
20170901-h00m04s09	57.6549	144.2213	32.3194	45.0
20170901-h00m05s14	57.6549	144.2213	32.3194	45.0
20170901-h00m06s15	57.6549	144.2213	32.3194	45.0
20170901-h00m07s22	57.6549	144.2213	32.3194	45.0
20170901-h00m08s25	57.6549	144.2213	32.3194	45.0
20170901-h00m09s36	57.6549	144.2213	32.3194	45.0
20170901-h00m10s42	57.6549	144.2213	32.3194	45.0
20170901-h00m11s54	57.6549	144.2213	32.3194	45.0
20170901-h00m13s02	57.6549	144.2213	32.3194	45.0
20170901-h00m14s17	57.6549	144.2213	32.3194	45.0
20170901-h00m15s28	57.6549	144.2213	32.3194	45.0
20170901-h00m16s45	57.6549	144.2213	32.3194	45.0
20170901-h00m17s58	57.6549	144.2213	32.3194	45.0
20170901-h00m19s18	57.6549	144.2213	32.3194	45.0
20170901-h00m20s34	57.6549	144.2213	32.3194	45.0
20170901-h00m21s56	57.6549	144.2213	32.3194	45.0
20170901-h00m23s15	57.6549	144.2213	32.3194	45.0
20170901-h00m24s40	57.6549	144.2213	32.3194	45.0
20170901-h00m26s02	57.6549	144.2213	32.3194	45.0
20170901-h00m27s29	57.6549	144.2213	32.3194	45.0
20170901-h00m28s53	57.6549	144.2213	32.3194	45.0
20170901-h00m30s23	57.6549	144.2213	32.3194	45.0
20170901-h00m31s50	57.6549	144.2213	32.3194	45.0
20170901-h00m33s23	57.6549	144.2213	32.3194	45.0
20170901-h00m34s52	57.6549	144.2213	32.3194	45.0
20170901-h00m36s27	57.6549	144.2213	32.3194	45.0
20170901-h00m37s59	57.6549	144.2213	32.3194	45.0
20170901-h00m39s37	57.6549	144.2213	32.3194	45.0
20170901-h00m41s12	57.6549	144.2213	32.3194	45.0
20170901-h00m42s52	57.6549	144.2213	32.3194	45.0
20170901-h00m44s30	57.6549	144.2213	32.3194	45.0
20170901-h00m46s13	57.6549	144.2213	32.3194	45.0
20170901-h00m47s53	57.6549	144.2213	32.3194	45.0
20170901-h00m49s39	57.6549	144.2213	32.3194	45.0
20170901-h00m51s21	57.6549	144.2213	32.3194	45.0
20170901-h00m53s09	57.6549	144.2213	32.3194	45.0
20170901-h00m54s54	57.6549	144.2213	32.3194	45.0
20170901-h00m56s44	57.6549	144.2213	32.3194	45.0
20170901-h00m58s31	57.6549	144.2213	32.3194	45.0
20170901-h01m00s26	57.6549	144.2213	32.3194	45.0
20170901-h01m02s19	57.6549	144.2213	32.3194	45.0
20170901-h01m04s16	57.6549	144.2213	32.3194	45.0
20170901-h01m06s09	57.6549	144.2213	32.3194	45.0
20170901-h01m08s07	57.6549	144.2213	32.3194	45.0
20170901-h01m10s03	57.6549	144.2213	32.3194	45.0
20170901-h01m12s04	57.6549	144.2213	32.3194	45.0
20170901-h01m14s02	57.6549	144.2213	32.3194	45.0
20170901-h01m16s05	57.6549	144.2213	32.3194	45.0
20170901-h01m18s05	57.6549	144.2213	32.3194	45.0
20170901-h01m20s12	57.6549	144.2213	32.3194	45.0
20170901-h01m22s15	57.6549	144.2213	32.3194	45.0
20170901-h01m24s25	57.6549	144.2213	32.3194	45.0
20170901-h01m26s29	57.6549	144.2213	32.3194	45.0
20170901-h01m28s41	57.6549	144.2213	32.3194	45.0
20170901-h01m30s49	57.6549	144.2213	32.3194	45.0
20170901-h01m33s03	57.6549	144.2213	32.3194	45.0
20170901-h01m35s13	57.6549	144.2213	32.3194	45.0
20170901-h01m37s30	57.6549	144.2213	32.3194	45.0
20170901-h01m39s42	57.6549	144.2213	32.3194	45.0
20170901-h01m42s02	57.6549	144.2213	32.3194	45.0
20170901-h01m44s17	57.6549	144.2213	32.3194	45.0
20170901-h01m46s38	57.6549	144.2213	32.3194	45.0
20170901-h01m48s57	57.6549	144.2213	32.3194	45.0
20170901-h01m51s21	57.6549	144.2213	32.3194	45.0
20170901-h01m53s43	57.6549	144.2213	32.3194	45.0
20170901-h01m56s11	57.6549	144.2213	32.3194	45.0
20170901-h01m58s34	57.6549	144.2213	32.3194	45.0
20170901-h02m01s05	57.6549	144.2213	32.3194	45.0
20170901-h02m03s29	57.6549	144.2213	32.3194	45.0
20170901-h02m06s01	57.6549	144.2213	32.3194	45.0
