20211122-h14m19s46	0.0	145.85714	211.33713
20211122-h14m19s53	0.0	145.85714	199.35163
20211122-h14m20s04	0.0	145.85714	149.30233
20211122-h14m20s11	0.0	145.85714	49.34306
20211122-h15m44s50	0.0	145.85714	0.67425
20211122-h15m44s55	0.0	145.85714	50.69472
20211122-h15m45s02	0.0	145.85714	150.67716
20211122-h15m45s08	0.0	145.85714	200.65426
20211123-h10m06s36	0.0	145.85714	211.34306
20211123-h10m06s56	0.0	145.85714	149.32284
20211123-h17m49s40	0.0	145.85714	0.68884
20211123-h17m49s49	0.0	145.85714	150.69472
20211123-h19m30s04	0.0	145.85714	211.32865
20211123-h19m30s09	0.0	145.85714	149.33443
20211126-h12m40s05	0.0	145.85714	0.69511
20211126-h12m40s10	0.0	145.85714	10.68299
20211126-h12m40s28	0.0	145.85714	40.68591
20211126-h12m40s33	0.0	145.85714	80.69472
20211126-h12m40s47	0.0	145.85714	149.32284
20211126-h12m51s10	0.0	145.85714	0.67135
20211126-h12m51s15	0.0	145.85714	50.67425
20211126-h12m51s20	0.0	145.85714	90.64553
20211126-h12m51s33	0.0	145.85714	150.64837
20211126-h12m51s38	0.0	145.85714	200.66864
