20161001-h00m00s06	57.2969	143.8609	32.3194	45.0
20161001-h00m00s34	57.2969	143.8609	32.3194	45.0
20161001-h00m01s01	57.2969	143.8609	32.3194	45.0
20161001-h00m01s28	57.2969	143.8609	32.3194	45.0
20161001-h00m01s55	57.2969	143.8609	32.3194	45.0
20161001-h00m02s22	57.2969	143.8609	32.3194	45.0
20161001-h00m02s49	57.2969	143.8609	32.3194	45.0
20161001-h00m03s17	57.2969	143.8609	32.3194	45.0
20161001-h00m03s44	57.2969	143.8609	32.3194	45.0
20161001-h00m04s11	57.2969	143.8609	32.3194	45.0
20161001-h00m04s38	57.2969	143.8609	32.3194	45.0
20161001-h00m05s06	57.2969	143.8609	32.3194	45.0
20161001-h00m05s33	57.2969	143.8609	32.3194	45.0
20161001-h00m06s00	57.2969	143.8609	32.3194	45.0
20161001-h00m06s27	57.2969	143.8609	32.3194	45.0
20161001-h00m06s55	57.2969	143.8609	32.3194	45.0
20161001-h00m07s22	57.2969	143.8609	32.3194	45.0
20161001-h00m07s49	57.2969	143.8609	32.3194	45.0
20161001-h00m08s16	57.2969	143.8609	32.3194	45.0
20161001-h00m08s43	57.2969	143.8609	32.3194	45.0
20161001-h00m09s11	57.2969	143.8609	32.3194	45.0
20161001-h00m09s38	57.2969	143.8609	32.3194	45.0
20161001-h00m10s05	57.2969	143.8609	32.3194	45.0
20161001-h00m10s32	57.2969	143.8609	32.3194	45.0
20161001-h00m10s59	57.2969	143.8609	32.3194	45.0
20161001-h00m11s27	57.2969	143.8609	32.3194	45.0
20161001-h00m11s54	57.2969	143.8609	32.3194	45.0
20161001-h00m12s21	57.2969	143.8609	32.3194	45.0
20161001-h00m12s48	57.2969	143.8609	32.3194	45.0
20161001-h00m13s16	57.2969	143.8609	32.3194	45.0
20161001-h00m13s48	57.2969	143.8609	32.3194	45.0
20161001-h00m14s15	57.2969	143.8609	32.3194	45.0
20161001-h00m14s42	57.2969	143.8609	32.3194	45.0
20161001-h00m15s09	57.2969	143.8609	32.3194	45.0
20161001-h00m15s37	57.2969	143.8609	32.3194	45.0
20161001-h00m16s04	57.2969	143.8609	32.3194	45.0
20161001-h00m16s31	57.2969	143.8609	32.3194	45.0
20161001-h00m16s58	57.2969	143.8609	32.3194	45.0
20161001-h00m17s26	57.2969	143.8609	32.3194	45.0
20161001-h00m17s53	57.2969	143.8609	32.3194	45.0
20161001-h00m18s20	57.2969	143.8609	32.3194	45.0
20161001-h00m18s47	57.2969	143.8609	32.3194	45.0
20161001-h00m19s15	57.2969	143.8609	32.3194	45.0
20161001-h00m19s42	57.2969	143.8609	32.3194	45.0
20161001-h00m20s09	57.2969	143.8609	32.3194	45.0
20161001-h00m20s36	57.2969	143.8609	32.3194	45.0
