amp0	transition	omega	date
0.000000	0	0.0	2018-05-14 09:46:34
0.049805	0	0.529368	2018-05-14 09:54:07
0.100098	0	1.060709	2018-05-14 09:58:55
0.149902	0	1.591143	2018-05-14 10:02:35
0.200195	0	2.121776	2018-05-14 10:05:41
0.250000	0	2.660808	2018-05-14 10:08:40
0.299805	0	3.208504	2018-05-14 10:11:14
0.350098	0	3.739195	2018-05-14 10:13:42
0.399902	0	4.278891	2018-05-14 10:16:07
0.450195	0	4.827484	2018-05-14 10:18:29
0.500000	0	5.367985	2018-05-14 10:20:50
0.549805	0	5.91051	2018-05-14 10:23:08
0.600098	0	6.473796	2018-05-14 10:25:27
0.649902	0	7.022421	2018-05-14 10:27:43
0.700195	0	7.588758	2018-05-14 10:30:00
0.750000	0	8.121538	2018-05-14 10:32:14
0.799805	0	8.674847	2018-05-14 10:34:28
0.850098	0	9.232346	2018-05-14 10:36:23
0.899902	0	9.767419	2018-05-14 10:38:19
0.950195	0	10.314548	2018-05-14 10:40:14
1.000000	0	10.836476	2018-05-14 10:42:09
