amp0	transition	omega	date
0.000000	0	0.0	2018-09-15 07:23:03
0.049805	0	0.553968	2018-09-15 07:30:49
0.100098	0	1.115297	2018-09-15 07:35:33
0.149902	0	1.671677	2018-09-15 07:39:05
0.200195	0	2.231629	2018-09-15 07:42:21
0.250000	0	2.797729	2018-09-15 07:45:13
0.299805	0	3.356645	2018-09-15 07:47:54
0.350098	0	3.922415	2018-09-15 07:50:30
0.399902	0	4.485089	2018-09-15 07:53:01
0.450195	0	5.056976	2018-09-15 07:55:12
0.500000	0	5.608432	2018-09-15 07:57:19
0.549805	0	6.188978	2018-09-15 07:59:28
0.600098	0	6.755444	2018-09-15 08:01:30
0.649902	0	7.348665	2018-09-15 08:03:33
0.700195	0	7.945641	2018-09-15 08:05:34
0.750000	0	8.538242	2018-09-15 08:07:34
0.799805	0	9.138346	2018-09-15 08:09:32
0.850098	0	9.716897	2018-09-15 08:11:30
0.899902	0	10.30388	2018-09-15 08:13:29
0.950195	0	10.865192	2018-09-15 08:15:27
1.000000	0	11.413685	2018-09-15 08:17:24
