amp0	transition	omega	date
0.0	    0	0.0	                2020-12-29 19:24:05.406000
0.01	0	0.36613130358463886	2020-12-29 19:24:06.406000
0.08249999999999999	0	3.0205832545732703	2020-12-29 19:24:06.425000
0.155	0	5.170987924799045	2020-12-29 19:24:06.462000
0.22749999999999998	0	7.546198150481769	2020-12-29 19:24:06.484000
0.3	0	9.961893713595469	2020-12-29 19:24:06.502000
0.0825	0	2.892903926191546	2020-12-29 19:24:06.529000
0.2275	0	7.5054011341753535	2020-12-29 19:24:06.560000
0.4	0	12.934018278085375	2020-12-29 19:24:06.576000
0.5	0	15.911116186372654	2020-12-29 19:24:06.593000
0.7	0	21.391342975592472	2020-12-29 19:24:06.624000
0.85	0	25.05681685272656	2020-12-29 19:24:06.658000
1.0	0	28.2411664293575	2020-12-29 19:24:06.675000
