amp0	transition	omega	date
0.01	0	0.02095021300369005	2021-01-15 12:09:04.121000
0.2575	0	5.032819056855589	2021-01-15 12:09:04.155000
0.505	0	9.496110386089825	2021-01-15 12:09:04.173000
0.7525	0	13.634327311875547	2021-01-15 12:09:04.200000
1.0	0	17.226316530002233	2021-01-15 12:09:04.218000
0.01	1	0.1	2021-01-15 12:09:04.250000
0.2575	1	2.4946256449801636	2021-01-15 12:09:04.300000
0.505	1	4.957415871890703	2021-01-15 12:09:04.321000
0.7525	1	6.643645685336663	2021-01-15 12:09:04.338000
1.0	1	7.969970374907821	2021-01-15 12:09:04.377000
