amp0	transition	omega	date
0.000000	0	0.0	2018-07-26 14:24:21
0.049805	0	0.560892	2018-07-26 14:31:44
0.100098	0	1.128356	2018-07-26 14:36:09
0.149902	0	1.69709	2018-07-26 14:39:51
0.200195	0	2.266909	2018-07-26 14:42:56
0.250000	0	2.835813	2018-07-26 14:45:53
0.299805	0	3.401482	2018-07-26 14:48:26
0.350098	0	3.969559	2018-07-26 14:50:54
0.399902	0	4.54606	2018-07-26 14:53:20
0.450195	0	5.118445	2018-07-26 14:55:42
0.500000	0	5.696831	2018-07-26 14:58:04
0.549805	0	6.282574	2018-07-26 15:00:25
0.600098	0	6.859922	2018-07-26 15:02:43
0.649902	0	7.450248	2018-07-26 15:05:00
0.700195	0	8.047775	2018-07-26 15:07:16
0.750000	0	8.641566	2018-07-26 15:09:32
0.799805	0	9.241196	2018-07-26 15:11:30
0.850098	0	9.830766	2018-07-26 15:13:26
0.899902	0	10.426279	2018-07-26 15:15:24
0.950195	0	11.008637	2018-07-26 15:17:19
1.000000	0	11.566585	2018-07-26 15:19:33
