amp0	transition	omega	date
0.000000	0	0.0	2018-06-12 14:29:34
0.049805	0	0.572021	2018-06-12 14:37:08
0.100098	0	1.155381	2018-06-12 14:41:56
0.149902	0	1.735115	2018-06-12 14:45:36
0.200195	0	2.319349	2018-06-12 14:48:42
0.250000	0	2.895959	2018-06-12 14:51:40
0.299805	0	3.479164	2018-06-12 14:54:15
0.350098	0	4.064512	2018-06-12 14:56:44
0.399902	0	4.650178	2018-06-12 14:59:10
0.450195	0	5.235168	2018-06-12 15:01:35
0.500000	0	5.823042	2018-06-12 15:03:55
0.549805	0	6.414724	2018-06-12 15:06:14
0.600098	0	7.01857	2018-06-12 15:08:32
0.649902	0	7.654103	2018-06-12 15:10:50
0.700195	0	8.251881	2018-06-12 15:13:05
0.750000	0	8.856481	2018-06-12 15:15:21
0.799805	0	9.471075	2018-06-12 15:17:37
0.850098	0	10.076897	2018-06-12 15:19:33
0.899902	0	10.685498	2018-06-12 15:21:29
0.950195	0	11.274748	2018-06-12 15:23:27
1.000000	0	11.841929	2018-06-12 15:25:44
