amp0	transition	omega	date
0.000000	0	0.0	2018-09-06 20:36:28
0.049805	0	0.565912	2018-09-06 20:43:50
0.100098	0	1.139446	2018-09-06 20:48:31
0.149902	0	1.711865	2018-09-06 20:52:08
0.200195	0	2.284301	2018-09-06 20:55:12
0.250000	0	2.856471	2018-09-06 20:58:06
0.299805	0	3.425738	2018-09-06 21:00:39
0.350098	0	4.004541	2018-09-06 21:03:07
0.399902	0	4.577214	2018-09-06 21:05:31
0.450195	0	5.157233	2018-09-06 21:07:51
0.500000	0	5.739763	2018-09-06 21:10:11
0.549805	0	6.323843	2018-09-06 21:12:28
0.600098	0	6.927494	2018-09-06 21:14:56
0.649902	0	7.536051	2018-09-06 21:17:11
0.700195	0	8.126038	2018-09-06 21:19:26
0.750000	0	8.718261	2018-09-06 21:21:40
0.799805	0	9.329762	2018-09-06 21:23:53
0.850098	0	9.900871	2018-09-06 21:25:48
0.899902	0	10.491722	2018-09-06 21:27:44
0.950195	0	11.061745	2018-09-06 21:29:38
1.000000	0	11.610409	2018-09-06 21:31:33
