amp0	transition	omega	date
0.000000	0	0.0	2017-09-20 18:58:07
0.100098	0	0.271268292683	2017-09-20 18:58:07
0.200195	0	0.542533875339	2017-09-20 18:58:07
0.299805	0	0.812479674797	2017-09-20 18:58:07
0.399902	0	1.08374525745	2017-09-20 18:58:07
0.500000	0	1.35501355014	2017-09-20 18:58:07
0.600098	0	1.62628184282	2017-09-20 18:58:07
0.700195	0	1.89754742547	2017-09-20 18:58:07
0.799805	0	2.16749322493	2017-09-20 18:58:07
0.899902	0	2.43875880759	2017-09-20 18:58:07
1.000000	0	2.71002710027	2017-09-20 18:58:07
