amp0	transition	omega	date
0.000000	0	0.0	2016-07-13 17:03:08
0.100098	0	0.00265248714827	2016-07-13 17:03:08
0.199951	0	0.00530497429654	2016-07-13 17:03:08
0.300049	0	0.00795746144481	2016-07-13 17:03:08
0.399902	0	0.0106099485931	2016-07-13 17:03:08
0.500000	0	0.0132624357414	2016-07-13 17:03:08
0.600098	0	0.0159149228896	2016-07-13 17:03:08
0.699951	0	0.0185674100379	2016-07-13 17:03:08
0.800049	0	0.0212198971862	2016-07-13 17:03:08
0.899902	0	0.0238723843344	2016-07-13 17:03:08
1.000000	0	0.0265248714827	2016-07-13 17:03:08
