amp0	transition	omega	date
0.000000	0	0.0	2017-01-02 15:26:17
0.100098	0	0.000656402601586	2017-01-02 15:26:17
0.199951	0	0.00131280520317	2017-01-02 15:26:17
0.300049	0	0.00196920780476	2017-01-02 15:26:17
0.399902	0	0.00262561040634	2017-01-02 15:26:17
0.500000	0	0.00328201300793	2017-01-02 15:26:17
0.600098	0	0.00393841560952	2017-01-02 15:26:17
0.699951	0	0.0045948182111	2017-01-02 15:26:17
0.800049	0	0.00525122081269	2017-01-02 15:26:17
0.899902	0	0.00590762341427	2017-01-02 15:26:17
1.000000	0	0.00656402601586	2017-01-02 15:26:17
