amp0	transition	omega	date
0.000000	0	0.0	2016-06-30 13:14:27
0.100098	0	0.000526315789474	2016-06-30 13:14:27
0.199951	0	0.00105263157895	2016-06-30 13:14:27
0.300049	0	0.00157894736842	2016-06-30 13:14:27
0.399902	0	0.00210526315789	2016-06-30 13:14:27
0.500000	0	0.00263157894737	2016-06-30 13:14:27
0.600098	0	0.00315789473684	2016-06-30 13:14:27
0.699951	0	0.00368421052632	2016-06-30 13:14:27
0.800049	0	0.00421052631579	2016-06-30 13:14:27
0.899902	0	0.00473684210526	2016-06-30 13:14:27
1.000000	0	0.00526315789474	2016-06-30 13:14:27
