amp0	transition	omega	date
0.0	0	0.0	19700101-h00m00s00
0.099609375	0	0.000607138601899	2019-01-28 05:13:03.828000
0.19921875	0	0.0012142772038	2019-01-28 05:13:03.828000
0.2001953125	0	0.00122022954303	2019-01-28 05:13:03.828000
0.298828125	0	0.0018214158057	2019-01-28 05:13:03.828000
0.2998046875	0	0.00190416511501	2019-01-28 05:25:22.670000
0.39990234375	0	0.00259130937319	2019-01-28 05:39:12.070000
0.5	0	0.00325931797432	2019-01-28 05:53:07.826000
0.60009765625	0	0.0038900285657	2019-01-28 06:09:11.521000
0.7001953125	0	0.00468016475102	2019-01-28 06:46:18.089000
0.7998046875	0	0.00514540038874	2019-01-28 07:14:18.201000
0.89990234375	0	0.005810745342	2019-01-28 07:30:55.395000
1.0	0	0.00598452266972	2019-01-28 07:49:32.358000
