amp0	transition	omega	date
0.0	0	0.0	19700101-h00m00s00
0.2	0	0.00121320612264	20180115-h04m59s48
0.25	0	0.00137988871947	20180115-h05m03s44
0.3	0	0.00152594747604	20180115-h05m07s12
0.35	0	0.00175065904731	20180115-h05m10s40
0.4	0	0.00190934201491	20180115-h05m13s47
0.45	0	0.00214881149086	20180115-h05m17s04
0.5	0	0.00233198139195	20180115-h05m20s01
0.55	0	0.00251035698511	20180115-h05m23s04
0.6	0	0.00272798059132	20180115-h05m25s53
0.65	0	0.00298181213531	20180115-h05m28s50
0.7	0	0.00314632427378	20180115-h05m31s37
0.75	0	0.00335806184917	20180115-h05m34s31
0.8	0	0.00358579628404	20180115-h05m37s13
0.85	0	0.0037508017882	20180115-h05m40s03
0.9	0	0.00394572798163	20180115-h05m42s45
0.95	0	0.0041387974462	20180115-h05m45s33
1.0	0	0.00433310057586	20180115-h05m48s10
