amp0	transition	omega	date
0.000000	0	0.000000	2016-10-25 18:45:05
0.050049	0	0.000756	2016-10-25 18:49:21
0.100098	0	0.000924	2016-10-25 18:53:37
0.149902	0	0.001139	2016-10-25 18:57:53
0.199951	0	0.001414	2016-10-25 19:02:08
0.300049	0	0.002016	2016-10-25 19:06:17
0.399902	0	0.002602	2016-10-25 19:10:19
0.500000	0	0.003214	2016-10-25 19:14:19
0.600098	0	0.003835	2016-10-25 19:18:22
0.699951	0	0.004347	2016-10-25 19:22:35
0.800049	0	0.004679	2016-10-25 19:27:13
0.850098	0	0.004800	2016-10-25 19:32:01
0.899902	0	0.004897	2016-10-25 19:37:15
0.949951	0	0.005006	2016-10-25 19:42:40
1.000000	0	0.005075	2016-10-25 19:48:20
