amp0	transition	omega	date
0.000000	0	0.000000	2016-08-31 19:41:05
0.050049	0	0.000308	2016-08-31 19:45:59
0.100098	0	0.000636	2016-08-31 19:50:53
0.149902	0	0.000960	2016-08-31 19:55:47
0.199951	0	0.001291	2016-08-31 20:00:41
0.399902	0	0.002550	2016-08-31 20:05:23
0.600098	0	0.003778	2016-08-31 20:10:05
0.699951	0	0.004286	2016-08-31 20:14:56
0.800049	0	0.004586	2016-08-31 20:20:19
0.850098	0	0.004720	2016-08-31 20:25:51
0.899902	0	0.004828	2016-08-31 20:31:54
0.949951	0	0.004937	2016-08-31 20:38:10
1.000000	0	0.004979	2016-08-31 20:44:53
