amp0	transition	omega	date
0.000000	0	0.000000	2016-09-24 17:43:27
0.050049	0	0.000300	2016-09-24 17:47:44
0.100098	0	0.000651	2016-09-24 17:52:01
0.149902	0	0.000993	2016-09-24 17:56:19
0.199951	0	0.001320	2016-09-24 18:00:38
0.300049	0	0.001981	2016-09-24 18:04:45
0.399902	0	0.002615	2016-09-24 18:08:48
0.500000	0	0.003269	2016-09-24 18:12:46
0.600098	0	0.003918	2016-09-24 18:16:47
0.699951	0	0.004402	2016-09-24 18:20:54
0.800049	0	0.004753	2016-09-24 18:25:14
0.850098	0	0.004896	2016-09-24 18:29:53
0.899902	0	0.005002	2016-09-24 18:34:40
0.949951	0	0.005101	2016-09-24 18:39:56
1.000000	0	0.005162	2016-09-24 18:45:21
