amp0	transition	omega	date
0.000000	0	0.0	2017-01-04 23:13:32
0.100098	0	0.000521920668085	2017-01-04 23:13:32
0.199951	0	0.00104384133617	2017-01-04 23:13:32
0.300049	0	0.00156576200425	2017-01-04 23:13:32
0.399902	0	0.00208768267234	2017-01-04 23:13:32
0.500000	0	0.00260960334042	2017-01-04 23:13:32
0.600098	0	0.00313152400851	2017-01-04 23:13:32
0.699951	0	0.00365344467659	2017-01-04 23:13:32
0.800049	0	0.00417536534468	2017-01-04 23:13:32
0.899902	0	0.00469728601276	2017-01-04 23:13:32
1.000000	0	0.00521920668085	2017-01-04 23:13:32
