20170401-h00m00s26	46.288163416	53.8737235272	7.06898989898
20170401-h00m01s11	46.2890629184	53.8765842457	7.07303030302
20170401-h00m01s57	46.2841901364	53.8733772676	7.06898989898
20170401-h00m02s42	46.2872819081	53.8744371252	7.06494949494
20170401-h00m03s28	46.2898374508	53.8777542735	7.0609090909
20170401-h00m04s13	46.2872988289	53.8776307581	7.06494949494
20170401-h00m04s59	46.2868134422	53.8779033241	7.0609090909
20170401-h00m05s44	46.2876738173	53.8797667344	7.06494949494
20170401-h00m06s30	46.2881492641	53.8762724589	7.0609090909
20170401-h00m07s15	46.2871069728	53.8757050269	7.06494949494
20170401-h00m08s01	46.2872132549	53.8768115262	7.0609090909
20170401-h00m08s47	46.2846902226	53.8764648787	7.06494949494
20170401-h00m09s32	46.2858028758	53.8750485961	7.06898989898
20170401-h00m10s18	46.2852306487	53.8732474062	7.06494949494
20170401-h00m11s04	46.2867797441	53.872773903	7.0609090909
20170401-h00m11s49	46.2873924236	53.8746988391	7.06494949494
20170401-h00m12s35	46.2864361823	53.8754648435	7.0609090909
20170401-h00m13s21	46.286339533	53.8761177465	7.06494949494
20170401-h00m14s07	46.2852455454	53.8758307651	7.0609090909
20170401-h00m14s53	46.2839158255	53.8746506022	7.05686868686
20170401-h00m15s38	46.2891136868	53.8754634662	7.0609090909
20170401-h00m16s24	46.2849050003	53.8750673222	7.06494949494
20170401-h00m17s09	46.2839278484	53.8749361722	7.0609090909
20170401-h00m17s55	46.2826477343	53.8769895782	7.06494949494
20170401-h00m18s41	46.2843002538	53.8748106783	7.05282828282
20170401-h00m19s27	46.2847233563	53.8764933864	7.06494949494
20170401-h00m20s14	46.284815518	53.8718878784	7.06898989898
20170401-h00m21s00	46.2846494062	53.8717182178	7.06494949494
20170401-h00m21s46	46.2847760409	53.8726686108	7.0609090909
20170401-h00m22s31	46.2848119544	53.8758472596	7.06494949494
20170401-h00m23s17	46.2845167483	53.8725268	7.0609090909
20170401-h00m24s03	46.285366738	53.8728470924	7.06494949494
20170401-h00m24s49	46.2835222785	53.8718632682	7.0609090909
20170401-h00m25s35	46.2832601475	53.8729084154	7.06494949494
20170401-h00m26s21	46.2825307482	53.8731947047	7.0609090909
20170401-h00m27s07	46.2843671425	53.8700468517	7.07303030302
20170401-h00m27s53	46.2826478471	53.8707977016	7.06898989898
20170401-h00m28s39	46.2829794223	53.8695913786	7.06494949494
20170401-h00m29s25	46.2833213567	53.87286453	7.06898989898
20170401-h00m30s10	46.2836950939	53.8711457308	7.06494949494
20170401-h00m30s56	46.2815895203	53.8706325306	7.06898989898
20170401-h00m31s42	46.2839518922	53.8686483468	7.06494949494
20170401-h00m32s28	46.2823907416	53.8696526985	7.06898989898
20170401-h00m33s14	46.2835336645	53.8682645386	7.06494949494
20170401-h00m34s00	46.2835447845	53.8707038792	7.06898989898
20170401-h00m34s46	46.2827512248	53.8688635018	7.06494949494
20170401-h00m35s32	46.2832857349	53.8706925832	7.06898989898
20170401-h00m36s18	46.2798368639	53.8696427036	7.07303030302
20170401-h00m37s04	46.2834528794	53.8674510077	7.0609090909
20170401-h00m37s51	46.2845186038	53.8705697677	7.06494949494
20170401-h00m38s37	46.2824426564	53.8732596636	7.0609090909
20170401-h00m39s23	46.2841387234	53.8691687629	7.05686868686
20170401-h00m40s09	46.2815045553	53.8707260756	7.0609090909
20170401-h00m40s55	46.2834931203	53.8717317392	7.05686868686
20170401-h00m41s41	46.2799716822	53.8718027606	7.0609090909
20170401-h00m42s27	46.280289994	53.8703455046	7.06494949494
20170401-h00m43s14	46.2817203508	53.8671633578	7.06898989898
20170401-h00m44s00	46.281862678	53.8677923138	7.05686868686
20170401-h00m44s46	46.2825440182	53.8704716156	7.0609090909
20170401-h00m45s32	46.2788443529	53.8713952746	7.06494949494
20170401-h00m46s19	46.2787054331	53.867953755	7.06898989898
20170401-h00m47s05	46.2814857106	53.8692389656	7.06494949494
20170401-h00m47s51	46.2795118278	53.8720155188	7.0609090909
20170401-h00m48s37	46.2770188208	53.868870414	7.06494949494
20170401-h00m49s23	46.281651022	53.8718152203	7.0609090909
20170401-h00m50s09	46.2801049435	53.8697113936	7.05686868686
20170401-h00m50s55	46.2810305382	53.8682202746	7.06898989898
20170401-h00m51s42	46.281142848	53.8669864419	7.06494949494
20170401-h00m52s28	46.2773218604	53.8666810018	7.06898989898
20170401-h00m53s14	46.2792274015	53.8654520306	7.07303030302
20170401-h00m54s00	46.2809290219	53.8665088318	7.06898989898
20170401-h00m54s46	46.2804059384	53.8687696175	7.06494949494
20170401-h00m55s32	46.2786104931	53.8690804487	7.0609090909
20170401-h00m56s19	46.2801486254	53.8703021027	7.06494949494
20170401-h00m57s05	46.2800577203	53.868751426	7.06898989898
20170401-h00m57s51	46.2779111152	53.8648668091	7.06494949494
20170401-h00m58s38	46.276519011	53.8678450356	7.0609090909
20170401-h00m59s24	46.2771646718	53.8655913062	7.06494949494
20170401-h01m00s10	46.2799889418	53.86677772	7.0609090909
20170401-h01m00s57	46.2780472449	53.8686480934	7.05686868686
20170401-h01m01s43	46.2773405054	53.8669959974	7.0609090909
20170401-h01m02s29	46.2784841996	53.8666544571	7.06494949494
20170401-h01m03s16	46.2761458105	53.8661421414	7.06898989898
20170401-h01m04s02	46.2794083452	53.8656085467	7.07303030302
20170401-h01m04s48	46.276508489	53.8645240271	7.06898989898
20170401-h01m05s35	46.2764736754	53.861943719	7.06494949494
20170401-h01m06s22	46.2760628946	53.8652244812	7.0609090909
20170401-h01m07s08	46.2759570363	53.8641051911	7.06494949494
20170401-h01m07s55	46.2718006666	53.8644140212	7.0609090909
20170401-h01m08s41	46.2729095519	53.8629594715	7.06494949494
20170401-h01m09s28	46.2742109631	53.8639925636	7.0609090909
20170401-h01m10s14	46.2752372941	53.8637139171	7.06494949494
20170401-h01m11s01	46.2752517183	53.8600365217	7.0609090909
20170401-h01m11s48	46.2752810971	53.8647511725	7.05686868686
20170401-h01m12s34	46.2750953465	53.863569294	7.0609090909
20170401-h01m13s21	46.2752341692	53.8623332816	7.05686868686
20170401-h01m14s07	46.2763382432	53.8646304143	7.0609090909
20170401-h01m14s53	46.2763461683	53.8639521745	7.06494949494
20170401-h01m15s39	46.2750700257	53.862398416	7.0609090909
20170401-h01m16s26	46.2748269334	53.8635758961	7.06494949494
20170401-h01m17s13	46.2758648671	53.8622845195	7.05282828282
20170401-h01m17s59	46.2722418688	53.862665802	7.05686868686
20170401-h01m18s46	46.2740936904	53.8635503817	7.0609090909
20170401-h01m19s32	46.2744145332	53.8617328752	7.06494949494
20170401-h01m20s19	46.2749463951	53.8616457708	7.0609090909
20170401-h01m21s06	46.2749193273	53.8621608026	7.07303030302
20170401-h01m21s52	46.27376227	53.8601857143	7.0609090909
20170401-h01m22s39	46.2744795305	53.8624708857	7.06494949494
20170401-h01m23s26	46.2740286439	53.8599116487	7.05282828282
20170401-h01m24s12	46.272511848	53.860884131	7.05686868686
20170401-h01m24s59	46.2743510095	53.8629700087	7.0609090909
20170401-h01m25s46	46.2737554801	53.8594971664	7.05686868686
20170401-h01m26s32	46.2725891965	53.8638974832	7.0609090909
20170401-h01m27s19	46.2746541782	53.8610051432	7.06494949494
20170401-h01m28s06	46.2731521596	53.8605451353	7.06898989898
20170401-h01m28s53	46.2761889012	53.8567867326	7.06494949494
20170401-h01m29s39	46.2729244557	53.8603115895	7.0609090909
20170401-h01m30s26	46.2739121495	53.8594490603	7.06494949494
20170401-h01m31s12	46.275271335	53.8596861986	7.0609090909
20170401-h01m31s59	46.2717130288	53.8588274028	7.05686868686
20170401-h01m32s47	46.2711152284	53.8595250578	7.0609090909
20170401-h01m33s33	46.2709852591	53.8585096277	7.06494949494
20170401-h01m34s20	46.272477689	53.8579460622	7.0609090909
20170401-h01m35s07	46.2706925026	53.8566011723	7.06494949494
20170401-h01m35s54	46.2710067809	53.8572661408	7.06898989898
20170401-h01m36s41	46.2708436957	53.8551852821	7.06494949494
20170401-h01m37s28	46.2717045364	53.8585599603	7.0609090909
20170401-h01m38s14	46.2710733685	53.8596981807	7.06494949494
20170401-h01m39s01	46.2715198089	53.859400452	7.0609090909
20170401-h01m39s48	46.2706883863	53.8571798449	7.06494949494
20170401-h01m40s35	46.2707865649	53.8566478423	7.06898989898
20170401-h01m41s21	46.2679462179	53.8548492176	7.06494949494
