20190201-h12m58s30	51.2811892763	47.746198647	13.8357143895
20190201-h13m09s49	51.2712431361	47.7405161007	13.8417168495
20190201-h13m11s58	51.2731628074	47.7458810576	13.8252886852
20190201-h13m14s10	51.271035978	47.7413393185	13.8618482508
20190201-h13m16s26	51.2755471413	47.7370922104	13.8445560779
20190201-h13m18s32	51.2720036413	47.7371441972	13.8450144825
20190201-h13m20s47	51.2722587028	47.7449336889	13.8175030074
20190201-h13m23s03	51.2721615188	47.7462445819	13.8272111045
20190201-h13m25s24	51.2746601552	47.7460665456	13.8409992424
20190201-h13m27s46	51.2717379929	47.7373771413	13.8376896093
20190201-h13m30s02	51.2762088027	47.74218904	13.8243766762
20190201-h13m32s20	51.2751795614	47.7441285834	13.8308111405
20190201-h13m34s39	51.2751341569	47.7452591671	13.8232966654
20190201-h13m36s57	51.2732584457	47.7427235921	13.8208750412
20190201-h13m39s12	51.2756193103	47.7383555902	13.8336359688
20190201-h13m41s29	51.2767681858	47.739197249	13.8270431029
20190201-h13m43s49	51.2788753743	47.745162169	13.8136677691
20190201-h13m46s11	51.2738008912	47.7394255512	13.8252046845
20190201-h13m48s28	51.2779157923	47.743544218	13.8253750862
20190201-h13m50s43	51.2704774319	47.7365900778	13.8304367368
20190201-h13m53s02	51.279765374	47.7389363911	13.8499849323
20190201-h13m55s21	51.2796900764	47.7415362331	13.8273455059
20190201-h13m57s39	51.2765165836	47.7399124018	13.8269831023
20190201-h14m00s00	51.2751710918	47.7383006676	13.8267358998
20190201-h14m02s22	51.2791387174	47.7463909105	13.8074469069
20190201-h14m04s38	51.2772832714	47.7431653571	13.8248974814
20190201-h14m06s51	51.2774744242	47.7395035993	13.8372312047
20190201-h14m09s05	51.2775381352	47.739158422	13.8462672951
20190201-h14m11s20	51.2790227599	47.7454160255	13.8069861023
20190201-h14m13s32	51.2766218812	47.7420399184	13.8343151756
20190201-h14m15s45	51.2806234574	47.7470196413	13.8186310188
20190201-h14m17s58	51.2778550832	47.7453275592	13.8153885864
20190201-h14m20s12	51.2787024562	47.7421727512	13.8336743693
20190201-h14m22s23	51.2799297367	47.7420526808	13.8154893875
20190201-h14m24s36	51.2793964065	47.7484450704	13.826143094
20190201-h14m26s48	51.2783433933	47.7397600689	13.8320879534
20190201-h14m28s08	51.282896334	47.7390320968	13.8262534951
