20190701-h17m21s29	49.91389263	46.5442582151	14.0991818393
20190701-h17m22s08	49.9089969639	46.3952009916	14.0991818393
20190701-h17m36s02	49.8640273539	46.444962198	14.0991818393
20190702-h18m43s52	49.8324860003	46.3913830489	14.0046040935
20190702-h18m44s16	49.83061998	46.4071627027	13.9701037485
20190702-h18m50s13	49.8322160637	46.406895699	13.9844246917
20190702-h18m53s08	49.8345483962	46.3989492413	13.9724461719
20190702-h19m03s25	49.8306655128	46.3801747045	13.9537187847
20190702-h19m25s30	49.7687295847	46.3663841013	13.9399738472
20190702-h19m27s58	49.7746559233	46.3658296931	13.9633284808
20190702-h19m28s37	49.7758861458	46.3616200102	13.9667917154
20190703-h13m12s19	49.8729395436	46.4259991656	13.8127029745
20190703-h13m19s11	50.1920784906	46.6113105184	14.0527029745
20190703-h13m19s45	50.1921612986	46.5734103134	14.100557053
20190703-h17m12s33	50.1527645052	46.5893327521	14.0210370578
20190703-h17m13s27	50.1466937818	46.5941909381	14.0130137776
20190703-h17m16s39	50.1433361471	46.6073881508	14.0086769342
20190705-h11m22s51	50.1338708287	46.4698757872	13.8897197446
20190705-h11m24s53	50.1713366724	46.5543441897	13.780161049
20190705-h11m30s42	50.4592901363	46.7769284759	14.0093801412
20190705-h11m30s52	50.4500832078	46.7352853481	14.0080193276
20190705-h11m31s02	50.449115041	46.7386121184	14.0148137955
20190705-h11m31s26	50.4489224238	46.7361523342	14.0296723441
20190705-h11m33s49	50.4425797758	46.7376770783	14.0055209026
20190705-h11m36s04	50.4408113496	46.7420050107	13.9997344447
20190705-h11m38s19	50.4389145906	46.7397514316	13.9849574969
20190705-h11m40s35	50.4390168988	46.7428162286	13.9862079094
20190705-h11m42s51	50.4377030226	46.7406403459	13.9861863092
20190705-h11m45s07	50.4375647912	46.7370655678	13.9971280186
20190705-h11m47s29	50.4324693141	46.7331571748	13.9912455598
20190705-h11m49s44	50.4343912581	46.7313880621	13.9823438708
20190705-h11m51s59	50.4330030427	46.7342201516	13.9934199816
20190705-h11m54s13	50.4316678451	46.7328492942	13.9853439008
20190705-h11m56s26	50.4304358762	46.7326830184	13.9829414768
20190705-h11m58s39	50.4291942425	46.7311240551	13.9860831082
20190705-h12m00s53	50.4286312076	46.7280629847	13.9805558529
20190705-h12m03s06	50.4244423616	46.73038793	13.9805774531
20190705-h12m05s20	50.4236474342	46.7288256473	13.9777046244
20190705-h12m07s31	50.4189047638	46.7291700821	13.9863039104
20190705-h12m09s41	50.4187573091	46.7277066992	13.9933047804
20190705-h12m11s52	50.4181261475	46.7254914484	13.9908591559
20190705-h12m14s03	50.4159416088	46.723573079	13.9833446808
20190705-h12m16s12	50.4122822951	46.7255023264	13.989966347
20190705-h12m18s29	50.4137309402	46.7249402957	13.9990744381
20190705-h12m20s45	50.4099869417	46.7235186201	13.995563203
20190705-h12m23s01	50.4054505015	46.7230247593	13.9827686751
20190705-h12m25s17	50.4058829381	46.7239828848	13.9842206896
20190705-h12m27s33	50.4029665876	46.7220061997	13.9952295997
20190705-h12m29s48	50.4012436285	46.7207522327	13.9834862823
20190705-h12m32s02	50.4017906494	46.723204479	13.9927191746
20190705-h12m34s17	50.3965425576	46.7195121152	13.9886223336
20190705-h12m36s33	50.3951122207	46.7209789123	13.9788422358
20190705-h12m38s48	50.3925490907	46.7225796704	13.9875183226
20190705-h12m41s02	50.3910455877	46.7188736866	13.9866279137
20190705-h12m43s15	50.3897423481	46.7190072027	13.9872063195
20190705-h12m45s27	50.3856569367	46.7180582598	13.9906167536
20190705-h12m47s41	50.3859039018	46.7165423653	13.9934271817
20190705-h12m49s55	50.382899014	46.7150206527	13.9865895133
20190705-h12m52s07	50.3831624332	46.7164572197	13.9829870773
20190705-h12m54s19	50.3794007606	46.7151146392	13.9834790822
20190705-h12m56s31	50.3778565019	46.7155696662	13.9932255797
20190705-h12m58s42	50.3775768311	46.7113569345	13.9888743362
20190705-h13m00s54	50.3768280469	46.7110305477	13.9864383118
20190705-h13m03s12	50.3768379841	46.7135607106	13.9879335268
20190705-h13m05s29	50.3731176784	46.7108626364	13.9881231287
20190705-h13m07s46	50.3727048486	46.7083324463	13.9742581901
20190705-h13m10s03	50.368471184	46.7084109044	13.9910703582
20190705-h13m12s20	50.37015854	46.7071973877	13.9902183497
20190705-h13m14s35	50.3702276364	46.707165932	13.9975072226
20190705-h13m16s50	50.3663353339	46.7035993337	13.9861575091
20190705-h13m19s06	50.367315612	46.7042487993	13.9867119146
20190705-h13m21s29	50.3643432566	46.7036427996	13.9854807023
20190705-h13m23s52	50.3635897063	46.7051500443	13.9887951354
20190705-h13m26s14	50.3592425037	46.702846564	13.9849670971
20190705-h13m28s35	50.3578897814	46.7032821102	13.974754995
20190705-h13m30s57	50.3583715954	46.7041550847	13.9810310578
20190705-h13m33s18	50.3569488429	46.7035935742	13.9780382279
20190705-h13m35s39	50.35436501	46.7019934114	13.9829270768
20190705-h13m37s58	50.3519619351	46.7009679212	13.9856607041
20190705-h13m40s20	50.352237686	46.6985283531	13.9892295398
20190705-h13m42s40	50.3529733464	46.6960863413	13.9817198647
20190705-h13m45s00	50.3500863636	46.6939632176	13.9916871644
20190705-h13m47s20	50.3508798578	46.6924178248	13.990849556
20190705-h13m49s47	50.3511614574	46.691070461	13.9791782393
20190705-h13m52s14	50.3495767712	46.6930118772	13.9784654322
20190705-h13m54s42	50.3447927304	46.6923436835	13.972640574
20190705-h13m57s09	50.347268708	46.694071554	13.9791758394
20190705-h13m59s37	50.3425365103	46.6895987471	13.9778198258
20190705-h14m02s03	50.3423654315	46.6888785429	13.9823342709
20190705-h14m04s29	50.3410532955	46.689798781	13.9704949525
20190705-h14m06s55	50.3407571386	46.6891215658	13.9792382399
20190705-h14m09s20	50.3375681438	46.6891422847	13.9764614121
20190705-h14m11s45	50.3348932531	46.6869699183	13.9740925884
20190705-h14m14s08	50.3366699186	46.6878323974	13.9796918444
20190705-h14m16s32	50.3334359351	46.6843764173	13.9800926484
20190705-h14m18s57	50.3349052324	46.685157801	13.9755110026
20190705-h14m21s23	50.3332801884	46.6853464778	13.9706941544
20190705-h14m23s49	50.3278622326	46.6834530688	13.9743877913
20190705-h14m26s09	50.3277877325	46.6822320278	13.9743853913
20190705-h14m28s29	50.3270351856	46.6843279328	13.975957407
20190705-h14m30s49	50.3266738164	46.6833369328	13.9731037785
20190705-h14m33s06	50.3251759725	46.6832750867	13.9723141706
20190705-h14m35s19	50.3219993883	46.6806562717	13.9725373728
20190705-h14m37s37	50.3222754008	46.6821860789	13.971061358
20190705-h14m39s57	50.3205689668	46.6814837755	13.9751101985
20190705-h14m42s17	50.3194947974	46.6776807629	13.9770134175
20190705-h14m44s36	50.3181001388	46.6774198336	13.9601820492
20190705-h14m46s55	50.3157812943	46.6792851094	13.9602852502
20190705-h14m49s12	50.315488912	46.6781647917	13.9750957983
20190705-h14m51s29	50.3180776167	46.6762162466	13.9709797571
20190705-h14m53s46	50.3114869282	46.6767254763	13.9682845301
20190705-h14m56s04	50.3147893122	46.6755794639	13.9704565518
20190705-h14m58s21	50.311991629	46.6739356275	13.9705021523
20190705-h15m00s37	50.3105716191	46.6744588218	13.9786598339
20190705-h15m02s53	50.3093738815	46.6725205788	13.9615788631
20190705-h15m05s10	50.3104812555	46.6751545908	13.9700197475
20190705-h15m07s25	50.3078313964	46.6735107707	13.9774046213
20190705-h15m09s41	50.30611593	46.6715524452	13.9640388876
20190705-h15m11s55	50.305199183	46.6717627754	13.9630668779
20190705-h15m14s07	50.3044836136	46.6738163531	13.9662469097
20190705-h15m16s21	50.3040079059	46.6718908724	13.9684237315
20190705-h15m18s34	50.3019925749	46.6712009855	13.9622244695
20190705-h15m20s52	50.3047234454	46.6660178098	13.9702909502
20190705-h15m23s16	50.3006580535	46.6667250392	13.9743781911
20190705-h15m24s58	50.3008434701	46.6659594715	13.9695373427
20190705-h15m27s28	50.3002691663	46.6678639063	13.9634724821
20190705-h15m29s58	50.2985872176	46.6665243207	13.954661994
20190705-h15m31s44	50.2991345022	46.6652658096	13.9528931763
20190705-h15m34s15	50.2968595265	46.6639406806	13.9652701001
20190705-h15m36s45	50.2982020345	46.6643880085	13.9486307337
20190705-h15m39s14	50.2976985324	46.6615712987	13.9552379998
20190705-h15m40s08	50.2984954581	46.6619623287	13.9529795772
20190705-h15m42s28	50.2991823578	46.661358889	13.9638252857
20190705-h15m45s00	50.2984751739	46.657270271	13.9597044445
20190705-h15m47s32	50.295703947	46.6557766923	13.9489739372
