20170801-h00m01s50	49.0994110748	50.9655693523	12.3200757571
20170801-h00m06s40	49.1000817873	50.962184666	12.3160353531
20170801-h00m10s15	49.098713851	50.9645964881	12.3200757571
20170801-h00m14s58	49.0951581154	50.9600276162	12.3241161612
20170801-h00m20s06	49.0964090822	50.96436138	12.3281565652
20170801-h00m25s18	49.0929733268	50.965751087	12.3483585854
20170801-h00m30s14	49.0943986629	50.9596168666	12.3443181814
20170801-h00m34s54	49.0985775426	50.9631014403	12.3321969692
20170801-h00m39s59	49.0971880946	50.9646595705	12.3362373733
20170801-h00m45s00	49.0995766984	50.9675068029	12.3321969692
20170801-h00m50s01	49.0974074007	50.9690250699	12.3443181814
20170801-h00m54s59	49.1041882323	50.966866084	12.3321969692
20170801-h01m00s02	49.1039514477	50.970104191	12.3362373733
20170801-h01m05s02	49.1047860104	50.9703254021	12.3402777773
20170801-h01m09s50	49.1031664419	50.9745968515	12.3523989894
20170801-h01m14s58	49.1042489704	50.9820063877	12.3645202016
20170801-h01m19s58	49.1006501677	50.9763377877	12.3604797975
20170801-h01m25s05	49.1034685271	50.9734184143	12.3483585854
20170801-h01m30s06	49.1043938344	50.9765890555	12.3523989894
20170801-h01m34s58	49.1014116783	50.9783519204	12.3483585854
20170801-h01m40s06	49.097437615	50.979631405	12.3523989894
20170801-h01m45s19	49.0980142128	50.981130928	12.3726010096
20170801-h01m50s32	49.1029717451	50.972390199	12.3523989894
20170801-h01m55s07	49.1031469713	50.9745659326	12.3483585854
20170801-h02m00s02	49.1008671122	50.977066958	12.3523989894
20170801-h02m05s16	49.1000761516	50.983383066	12.3564393935
20170801-h02m10s49	49.0944351572	50.9807434125	12.3685606056
20170801-h02m16s00	49.0928042057	50.9829897615	12.3806818177
20170801-h02m20s51	49.0980445012	50.9736833666	12.3685606056
20170801-h02m25s36	49.0952839102	50.9764045979	12.3645202016
20170801-h02m30s40	49.0917628915	50.9757709994	12.3604797975
20170801-h02m36s03	49.091981717	50.9773195181	12.3564393935
20170801-h02m41s45	49.0889520724	50.9772029921	12.3685606056
20170801-h02m46s22	49.0885717595	50.9794572234	12.3726010096
20170801-h02m51s00	49.0838061482	50.9746069278	12.3766414137
20170801-h02m55s52	49.0879802564	50.9658683855	12.3645202016
20170801-h03m01s06	49.0907377734	50.9642599455	12.3604797975
20170801-h03m06s38	49.0882588962	50.9727568753	12.3645202016
20170801-h03m11s50	49.0915493568	50.9750246509	12.3766414137
20170801-h03m16s33	49.0886975348	50.9731236696	12.3806818177
20170801-h03m21s29	49.0883587622	50.9816080738	12.3928030299
20170801-h03m26s24	49.0878296066	50.9752581584	12.3968434339
20170801-h03m31s30	49.0883907376	50.9682877342	12.3766414137
20170801-h03m36s56	49.0905965785	50.9671598089	12.3645202016
20170801-h03m42s02	49.0917977807	50.9721353404	12.3685606056
20170801-h03m46s41	49.0892387232	50.9715076792	12.3726010096
20170801-h03m51s31	49.08802478	50.9748306457	12.3766414137
20170801-h03m56s33	49.0862227793	50.9753553526	12.3968434339
20170801-h04m01s30	49.0828135399	50.9768168596	12.408964646
20170801-h04m06s47	49.0859109898	50.9672314422	12.3887626258
20170801-h04m12s27	49.0883700622	50.9630383191	12.3766414137
20170801-h04m17s03	49.0867123288	50.9644280493	12.3726010096
20170801-h04m21s51	49.0844603885	50.9676386203	12.3766414137
20170801-h04m26s51	49.0858259405	50.9749769079	12.3806818177
20170801-h04m32s03	49.0845331388	50.9750185361	12.3928030299
20170801-h04m37s28	49.0836373508	50.9793727428	12.4130050501
20170801-h04m42s53	49.0828797789	50.9735645834	12.4170454541
20170801-h04m48s32	49.0887275453	50.9687503102	12.3968434339
20170801-h04m53s09	49.0923734061	50.9679878716	12.3847222218
20170801-h04m57s57	49.093768319	50.9728978085	12.3726010096
20170801-h05m03s00	49.0937934736	50.9778523676	12.3766414137
20170801-h05m08s12	49.0937697709	50.9835207278	12.3887626258
20170801-h05m13s36	49.0950043528	50.9875542255	12.4008838379
20170801-h05m19s12	49.093785568	50.9886853823	12.4130050501
20170801-h05m24s39	49.0933996167	50.9819615585	12.4170454541
20170801-h05m29s16	49.0978926702	50.9741594237	12.3887626258
20170801-h05m34s06	49.0996239759	50.9798675537	12.3766414137
20170801-h05m39s08	49.098727147	50.9812925599	12.3726010096
20170801-h05m44s23	49.1005080286	50.9847249213	12.3928030299
20170801-h05m49s51	49.0982095158	50.9855314414	12.3968434339
20170801-h05m55s31	49.0970409027	50.9928613814	12.4170454541
20170801-h06m01s24	49.0963874267	50.9922041435	12.4291666662
20170801-h06m07s19	49.0935786898	50.9890638397	12.4332070703
