amp0	transition	omega	date
0.000000	0	0.000000	2017-02-15 16:58:02
0.024902	0	0.999578	2017-02-15 16:59:25
0.050049	0	2.032715	2017-02-15 17:02:25
0.100098	0	4.087149	2017-02-15 17:04:36
0.199951	0	8.277248	2017-02-15 17:06:24
0.300049	0	12.531044	2017-02-15 17:08:14
0.399902	0	16.416538	2017-02-15 17:09:50
0.500000	0	19.976691	2017-02-15 17:11:24
0.600098	0	22.843226	2017-02-15 17:12:58
0.699951	0	24.726222	2017-02-15 17:14:30
0.800049	0	25.894556	2017-02-15 17:16:02
0.899902	0	26.642864	2017-02-15 17:17:34
1.000000	0	27.210505	2017-02-15 17:19:06
