amp0	transition	omega	date
0.000000	0	0.000000	2017-06-05 10:09:39
0.024902	0	1.019086	2017-06-05 10:15:39
0.049805	0	2.053164	2017-06-05 10:19:34
0.100098	0	4.153309	2017-06-05 10:22:38
0.200195	0	8.406610	2017-06-05 10:24:55
0.299805	0	12.726815	2017-06-05 10:27:05
0.399902	0	16.749794	2017-06-05 10:29:12
0.500000	0	20.436904	2017-06-05 10:31:17
0.600098	0	23.516613	2017-06-05 10:33:18
0.700195	0	25.648131	2017-06-05 10:35:21
0.799805	0	26.928896	2017-06-05 10:37:25
0.899902	0	27.773090	2017-06-05 10:39:27
1.000000	0	28.384190	2017-06-05 10:41:27
