amp0	transition	omega	date
0.000000	0	0.000000	2017-01-03 06:14:38
0.024902	0	1.015656	2017-01-03 06:16:54
0.050049	0	2.060494	2017-01-03 06:18:31
0.100098	0	4.141432	2017-01-03 06:19:49
0.199951	0	8.381651	2017-01-03 06:20:56
0.300049	0	12.719390	2017-01-03 06:22:00
0.399902	0	16.696959	2017-01-03 06:23:03
0.500000	0	20.356730	2017-01-03 06:24:05
0.600098	0	23.386079	2017-01-03 06:25:05
0.699951	0	25.468696	2017-01-03 06:26:06
0.800049	0	26.765436	2017-01-03 06:27:07
0.899902	0	27.593830	2017-01-03 06:28:08
1.000000	0	28.213562	2017-01-03 06:29:09
