amp0	transition	omega	date
0.000000	0	0.0	2017-06-09 04:41:50
0.024902	0	1.006558	2017-06-09 04:45:54
0.049805	0	2.031267	2017-06-09 04:48:45
0.100098	0	4.803102	2017-06-09 04:50:46
0.200195	0	8.284196	2017-06-09 04:52:21
0.299805	0	12.437587	2017-06-09 04:53:49
0.399902	0	16.198586	2017-06-09 04:55:15
0.500000	0	19.709488	2017-06-09 04:56:38
0.600098	0	22.536586	2017-06-09 04:57:58
0.700195	0	24.451889	2017-06-09 04:59:19
0.799805	0	25.650851	2017-06-09 05:00:38
0.899902	0	26.430098	2017-06-09 05:01:57
1.000000	0	26.996187	2017-06-09 05:03:14
