amp0	transition	omega	date
0.000000	0	0.000000	2017-01-27 20:33:06
0.024902	0	0.999080	1970-01-01 00:00:00
0.050049	0	2.030972	1970-01-01 00:00:00
0.100098	0	4.087188	1970-01-01 00:00:00
0.199951	0	8.274817	1970-01-01 00:00:00
0.300049	0	12.534358	1970-01-01 00:00:00
0.399902	0	16.449223	1970-01-01 00:00:00
0.500000	0	20.076988	1970-01-01 00:00:00
0.600098	0	23.061540	1970-01-01 00:00:00
0.699951	0	25.063463	1970-01-01 00:00:00
0.800049	0	26.307550	1970-01-01 00:00:00
0.899902	0	27.119058	1970-01-01 00:00:00
1.000000	0	27.681874	1970-01-01 00:00:00
