amp0	transition	omega	date
0.000000	0	0.000000	2017-01-23 22:24:34
0.024902	0	0.993387	1970-01-01 00:00:00
0.050049	0	2.025402	1970-01-01 00:00:00
0.100098	0	4.074206	1970-01-01 00:00:00
0.199951	0	8.233685	1970-01-01 00:00:00
0.300049	0	12.493233	1970-01-01 00:00:00
0.399902	0	16.388197	1970-01-01 00:00:00
0.500000	0	19.987700	1970-01-01 00:00:00
0.600098	0	23.001192	1970-01-01 00:00:00
0.699951	0	25.062747	1970-01-01 00:00:00
0.800049	0	26.339495	1970-01-01 00:00:00
0.899902	0	27.160354	1970-01-01 00:00:00
1.000000	0	27.752434	1970-01-01 00:00:00
