amp0	transition	omega	date
0.000000	0	0.000000	2017-05-30 07:27:35
0.024902	0	1.078912	2017-05-30 07:33:55
0.049805	0	2.179151	2017-05-30 07:37:40
0.100098	0	4.409771	2017-05-30 07:40:43
0.200195	0	8.951349	2017-05-30 07:42:51
0.299805	0	13.540901	2017-05-30 07:44:51
0.399902	0	17.684911	2017-05-30 07:46:46
0.500000	0	21.457084	2017-05-30 07:48:40
0.600098	0	24.295167	2017-05-30 07:50:33
0.700195	0	26.034745	2017-05-30 07:52:24
0.799805	0	27.067043	2017-05-30 07:54:16
0.899902	0	27.762314	2017-05-30 07:56:07
1.000000	0	28.301509	2017-05-30 07:57:58
