amp0	transition	omega	date
0.000000	0	0.0	2017-06-09 18:06:18
0.024902	0	0.995565	2017-06-09 18:09:44
0.049805	0	2.007604	2017-06-09 18:11:50
0.100098	0	4.06265	2017-06-09 18:13:25
0.200195	0	8.221194	2017-06-09 18:14:53
0.299805	0	12.367345	2017-06-09 18:16:16
0.399902	0	16.170011	2017-06-09 18:17:36
0.500000	0	19.709583	2017-06-09 18:18:56
0.600098	0	22.504523	2017-06-09 18:20:16
0.700195	0	24.37233	2017-06-09 18:21:34
0.799805	0	25.561469	2017-06-09 18:22:53
0.899902	0	26.294127	2017-06-09 18:24:11
1.000000	0	26.831802	2017-06-09 18:25:30
